symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC260320P00073000,,,,,,,,,33.85,20,E,31.64,21,B, ,2025-11-19T18:00:37.25036867Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,73000,0.5772,-0.9492,0.0079,-0.2331,0.0017,0.0238
BTC280121C00062000,,,,,,,,,10.4,19,X,5.52,16,A,A,2025-11-19T18:00:34.024369408Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,62000,0.5585,0.4813,0.0122,0.241,-0.0092,0.2325
BTC260116P00045000,6.0,6.0,6.0,1.0,6.0,2025-11-19T05:00:00Z,2.0,6.0,6.86,16,M,6.05,559,A,A,2025-11-19T18:00:36.117044352Z,I,5.91,2.0,2025-11-19T14:37:19.279749339Z,I,6.0,6.0,6.0,1.0,6.0,2025-11-19T14:37:00Z,2.0,6.0,5.33,5.33,4.99,3.0,5.0,2025-11-17T05:00:00Z,16.0,5.0175,2026-01-16,45000,0.4879,-0.7021,0.045,-0.0544,-0.0193,0.0547
BTC251219P00050000,8.84,8.85,8.45,6.0,8.45,2025-11-17T05:00:00Z,22.0,8.629091,10.83,21,A,8.9,35,B,A,2025-11-19T18:00:36.993526541Z,a,8.84,6.0,2025-11-17T17:36:37.357357336Z,X,8.84,8.85,8.84,3.0,8.85,2025-11-17T17:36:00Z,10.0,8.844,4.5,4.67,4.5,4.0,4.67,2025-11-10T05:00:00Z,12.0,4.648333,2025-12-19,50000,,,,,,
BTC260116C00051000,0.74,0.74,0.74,1.0,0.74,2025-11-18T05:00:00Z,5.0,0.74,1.03,169,X,0.32,58,B,A,2025-11-19T18:00:30.553223696Z,a,0.74,5.0,2025-11-18T20:14:52.099362304Z,X,0.74,0.74,0.74,1.0,0.74,2025-11-18T20:14:00Z,5.0,0.74,2.4,2.4,2.4,1.0,2.4,2025-11-11T05:00:00Z,10.0,2.4,2026-01-16,51000,0.5605,0.1599,0.0275,0.009,-0.0191,0.0384
BTC270115C00065000,3.88,3.88,3.88,1.0,3.88,2025-11-19T05:00:00Z,10.0,3.88,4.33,31,B,3.56,12,E,A,2025-11-19T18:00:34.379846435Z,I,3.88,10.0,2025-11-19T15:53:29.237296042Z,Z,3.88,3.88,3.88,1.0,3.88,2025-11-19T15:53:00Z,10.0,3.88,4.7,4.7,4.7,1.0,4.7,2025-11-17T05:00:00Z,1.0,4.7,2027-01-15,65000,0.5708,0.3315,0.0149,0.1061,-0.0113,0.1544
BTC260320C00043000,4.4,4.4,4.4,1.0,4.4,2025-11-18T05:00:00Z,1.0,4.4,4.53,631,A,3.45,30,B, ,2025-11-19T18:00:30.065128082Z,I,4.4,1.0,2025-11-18T18:58:24.474318806Z,P,4.4,4.4,4.4,1.0,4.4,2025-11-18T18:58:00Z,1.0,4.4,5.49,5.49,5.1,2.0,5.1,2025-11-14T05:00:00Z,6.0,5.295,2026-03-20,43000,0.5656,0.4791,0.0309,0.0496,-0.0228,0.0908
BTC260320P00059000,,,,,,,,,20.55,69,E,18.46,63,E,A,2025-11-19T18:00:36.980910671Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,59000,0.554,-0.8536,0.0182,-0.1767,-0.0064,0.0523
BTC260116P00074000,,,,,,,,,34.54,20,A,33.21,20,E, ,2025-11-19T17:59:46.514423091Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,74000,,,,,,
BTC280121P00075000,26.1,26.44,26.1,3.0,26.44,2025-10-06T04:00:00Z,17.0,26.237059,38.32,24,B,34.39,20,B, ,2025-11-19T18:00:32.545089017Z,I,26.1,10.0,2025-10-06T18:37:44.837738433Z,T,26.1,26.1,26.1,1.0,26.1,2025-10-06T18:37:00Z,10.0,26.1,27.95,27.95,27.95,1.0,27.95,2025-10-02T04:00:00Z,10.0,27.95,2028-01-21,75000,0.563,-0.6061,0.0117,-1.3111,-0.0025,0.2245
BTC260116C00071000,0.8,0.8,0.8,1.0,0.8,2025-09-29T04:00:00Z,1.0,0.8,0.77,323,A,0.0,0,?,A,2025-11-19T17:38:16.570575145Z,a,0.8,1.0,2025-09-29T13:56:54.004365838Z,X,0.8,0.8,0.8,1.0,0.8,2025-09-29T13:56:00Z,1.0,0.8,0.9,0.9,0.9,1.0,0.9,2025-09-15T04:00:00Z,1.0,0.9,2026-01-16,71000,,,,,,
BTC260320P00063000,,,,,,,,,24.22,38,Z,21.95,27,Z,A,2025-11-19T18:00:31.756428853Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,63000,0.5309,-0.9076,0.0137,-0.1956,-0.0021,0.0377
BTC260320C00050000,2.0,2.2,2.0,2.0,2.2,2025-11-19T05:00:00Z,2.0,2.1,2.029,31,B,1.07,530,A,A,2025-11-19T18:00:33.077105481Z,I,2.0,1.0,2025-11-19T15:45:12.251604612Z,A,2.0,2.0,2.0,1.0,2.0,2025-11-19T15:45:00Z,1.0,2.0,2.45,2.8,2.45,8.0,2.67,2025-11-14T05:00:00Z,19.0,2.667895,2026-03-20,50000,0.4919,0.2616,0.029,0.0292,-0.016,0.0742
BTC251121P00038000,0.55,1.0,0.55,2.0,1.0,2025-11-19T05:00:00Z,2.0,0.775,0.52,21,A,0.28,39,B, ,2025-11-19T18:00:32.545089017Z,g,0.52,1.0,2025-11-19T17:40:33.225130132Z,C,0.55,0.55,0.55,1.0,0.55,2025-11-19T17:40:00Z,1.0,0.55,,,,,,,,,2025-11-21,38000,0.874,-0.2525,0.1247,-0.0006,-0.2034,0.0094
BTC251121C00054000,0.29,0.29,0.29,1.0,0.29,2025-11-17T05:00:00Z,1.0,0.29,0.67,349,X,0.0,0,?,A,2025-11-19T18:00:30.556529335Z,g,0.29,1.0,2025-11-17T17:04:25.017712101Z,M,0.29,0.29,0.29,1.0,0.29,2025-11-17T17:04:00Z,1.0,0.29,0.05,0.05,0.05,1.0,0.05,2025-11-13T05:00:00Z,1.0,0.05,2025-11-21,54000,,,,,,
BTC251219C00068000,1.15,1.15,1.15,1.0,1.15,2025-10-08T04:00:00Z,1.0,1.15,0.77,288,A,0.0,0,?,A,2025-11-19T17:41:47.664250963Z,I,1.28,1.0,2025-10-08T17:23:12.766813999Z,E,1.15,1.15,1.15,1.0,1.15,2025-10-08T17:23:00Z,1.0,1.15,,,,,,,,,2025-12-19,68000,,,,,,
BTC270115C00071000,6.7,6.7,6.7,1.0,6.7,2025-10-14T04:00:00Z,1.0,6.7,4.77,31,B,1.77,31,B,A,2025-11-19T18:00:30.553918263Z,I,6.7,1.0,2025-10-14T13:30:16.322621923Z,C,6.7,6.7,6.7,1.0,6.7,2025-10-14T13:30:00Z,1.0,6.7,,,,,,,,,2027-01-15,71000,0.5764,0.285,0.0138,0.0926,-0.0106,0.1445
BTC270115P00035000,4.9,4.9,4.9,1.0,4.9,2025-11-18T05:00:00Z,1.0,4.9,6.68,34,A,4.08,34,A,A,2025-11-19T18:00:30.055349832Z,I,4.9,1.0,2025-11-18T19:49:41.362137657Z,P,4.9,4.9,4.9,1.0,4.9,2025-11-18T19:49:00Z,1.0,4.9,5.1,5.1,5.1,1.0,5.1,2025-11-17T05:00:00Z,1.0,5.1,2027-01-15,35000,0.5178,-0.2839,0.0154,-0.1921,-0.0073,0.1442
BTC270115P00069000,,,,,,,,,31.05,19,A,28.26,14,E,A,2025-11-19T18:00:34.380794506Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,69000,0.5382,-0.7263,0.0145,-0.6752,-0.0035,0.1417
BTC260320P00066000,,,,,,,,,27.08,38,Z,24.32,34,A,A,2025-11-19T17:57:31.643306249Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,66000,0.4382,-0.9678,0.0072,-0.2122,0.0037,0.0164
BTC270115C00049000,8.0,8.0,8.0,1.0,8.0,2025-11-14T05:00:00Z,2.0,8.0,8.55,40,B,4.48,32,A,A,2025-11-19T18:00:30.553742731Z,I,8.0,2.0,2025-11-14T14:30:01.410966861Z,I,8.0,8.0,8.0,1.0,8.0,2025-11-14T14:30:00Z,2.0,8.0,9.0,9.0,9.0,1.0,9.0,2025-11-13T05:00:00Z,1.0,9.0,2027-01-15,49000,0.5364,0.4952,0.0175,0.1513,-0.012,0.1698
BTC260618P00054000,,,,,,,,,16.74,58,A,14.41,47,B,A,2025-11-19T18:00:33.738293033Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,54000,0.5088,-0.7102,0.0223,-0.2525,-0.008,0.103
BTC260618C00025000,,,,,,,,,18.24,372,X,15.84,108,B, ,2025-11-19T17:57:31.643837357Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,25000,0.7498,0.8705,0.0093,0.1007,-0.0131,0.0635
BTC260618P00049000,7.55,7.55,7.55,1.0,7.55,2025-11-03T05:00:00Z,1.0,7.55,12.74,129,B,10.55,368,X, ,2025-11-19T17:57:31.643737408Z,g,7.55,1.0,2025-11-03T15:58:01.079681813Z,C,7.55,7.55,7.55,1.0,7.55,2025-11-03T15:58:00Z,1.0,7.55,,,,,,,,,2026-06-18,49000,0.5042,-0.6213,0.0251,-0.2095,-0.01,0.1145
BTC260320P00051000,6.7,6.7,6.0,3.0,6.0,2025-10-13T04:00:00Z,13.0,6.646154,13.07,77,A,10.72,47,B,A,2025-11-19T18:00:34.23711851Z,g,6.7,10.0,2025-10-13T15:57:47.551149567Z,C,6.7,6.7,6.7,1.0,6.7,2025-10-13T15:57:00Z,10.0,6.7,5.5,5.5,5.5,1.0,5.5,2025-10-09T04:00:00Z,13.0,5.5,2026-03-20,51000,0.4539,-0.7854,0.0282,-0.1425,-0.008,0.0665
BTC260320C00025000,,,,,,,,,17.68,374,A,15.24,111,B,A,2025-11-19T18:00:32.77509449Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,25000,0.9002,0.879,0.0098,0.0608,-0.019,0.0458
BTC270115P00067000,,,,,,,,,30.95,13,E,26.69,17,B, ,2025-11-19T18:00:30.283183034Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,67000,0.5946,-0.6703,0.0143,-0.64,-0.0056,0.1541
BTC251219P00029000,1.7,1.7,1.7,1.0,1.7,2025-08-07T04:00:00Z,1.0,1.7,0.77,359,X,0.0,0,?, ,2025-11-19T18:00:31.11157216Z,g,1.67,1.0,2025-08-07T16:21:23.795156776Z,A,1.7,1.7,1.7,1.0,1.7,2025-08-07T16:21:00Z,1.0,1.7,,,,,,,,,2025-12-19,29000,,,,,,
BTC251121P00035000,0.17,0.17,0.1,2.0,0.1,2025-11-19T05:00:00Z,2.0,0.135,0.38,85,I,0.0,0,?, ,2025-11-19T18:00:32.209809473Z,g,0.17,1.0,2025-11-19T17:40:33.225130132Z,C,0.17,0.17,0.17,1.0,0.17,2025-11-19T17:40:00Z,1.0,0.17,0.1,0.2,0.1,2.0,0.2,2025-11-18T05:00:00Z,5.0,0.16,2025-11-21,35000,,,,,,
BTC260320C00061000,3.0,3.0,3.0,1.0,3.0,2025-10-23T04:00:00Z,1.0,3.0,1.13,243,A,0.42,31,B, ,2025-11-19T18:00:30.065178201Z,I,3.02,1.0,2025-10-23T16:40:53.182666268Z,P,3.0,3.0,3.0,1.0,3.0,2025-10-23T16:40:00Z,1.0,3.0,4.95,4.95,4.95,1.0,4.95,2025-10-09T04:00:00Z,1.0,4.95,2026-03-20,61000,0.574,0.1346,0.0166,0.0151,-0.0122,0.0494
BTC260618P00055000,,,,,,,,,17.53,53,X,14.88,47,B,A,2025-11-19T18:00:30.976918822Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,55000,0.4901,-0.7385,0.0221,-0.2627,-0.0067,0.0979
BTC251219P00073000,,,,,,,,,34.5,23,Z,31.45,20,E,A,2025-11-19T18:00:23.05222908Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,73000,,,,,,
BTC251121C00064000,0.05,0.05,0.05,1.0,0.05,2025-11-07T05:00:00Z,1.0,0.05,0.73,502,X,0.0,0,?, ,2025-11-19T18:00:31.111277065Z,I,0.05,1.0,2025-11-07T18:00:09.167746624Z,C,0.05,0.05,0.05,1.0,0.05,2025-11-07T18:00:00Z,1.0,0.05,0.05,0.05,0.05,1.0,0.05,2025-11-04T05:00:00Z,1.0,0.05,2025-11-21,64000,,,,,,
BTC260320C00054000,1.75,1.75,1.75,1.0,1.75,2025-11-18T05:00:00Z,10.0,1.75,1.73,237,X,1.02,31,B, ,2025-11-19T18:00:33.108580387Z,e,1.75,10.0,2025-11-18T19:41:48.853714877Z,B,1.75,1.75,1.75,1.0,1.75,2025-11-18T19:41:00Z,10.0,1.75,1.8,1.85,1.8,3.0,1.85,2025-11-14T05:00:00Z,3.0,1.816667,2026-03-20,54000,0.5545,0.2196,0.0234,0.0243,-0.0162,0.0674
