symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC270115C00043000,10.7,10.7,10.7,1.0,10.7,2025-11-14T05:00:00Z,3.0,10.7,10.69,27,A,6.9,32,A,A,2025-12-08T14:49:27.892783642Z,I,10.7,3.0,2025-11-14T14:30:01.857150227Z,X,10.7,10.7,10.7,1.0,10.7,2025-11-14T14:30:00Z,3.0,10.7,11.8,11.9,11.8,2.0,11.9,2025-11-06T05:00:00Z,2.0,11.85,2027-01-15,43000,0.5492,0.5972,0.0166,0.1693,-0.0126,0.1643
BTC270115C00064000,,,,,,,,,4.82,9,Z,1.92,16,A,A,2025-12-08T14:49:24.94847749Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,64000,0.5203,0.309,0.0159,0.1006,-0.0105,0.1496
BTC260116C00049000,0.5,0.5,0.5,1.0,0.5,2025-11-24T05:00:00Z,2.0,0.5,0.73,22,P,0.0,0,?, ,2025-12-08T14:38:52.979925318Z,I,0.48,2.0,2025-11-24T14:37:20.561442427Z,I,0.5,0.5,0.5,1.0,0.5,2025-11-24T14:37:00Z,2.0,0.5,0.67,0.67,0.67,1.0,0.67,2025-11-20T05:00:00Z,1.0,0.67,2026-01-16,49000,,,,,,
BTC251219P00058000,,,,,,,,,18.78,35,U,16.3,32,A, ,2025-12-08T14:46:26.839955269Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,58000,0.7734,-0.9956,0.0024,-0.0174,0.0029,0.0009
BTC260320C00068000,2.0,2.0,2.0,1.0,2.0,2025-10-16T04:00:00Z,1.0,2.0,0.73,14,P,0.0,0,?, ,2025-12-08T14:48:52.908441795Z,I,2.0,1.0,2025-10-16T15:43:42.665324873Z,I,2.0,2.0,2.0,1.0,2.0,2025-10-16T15:43:00Z,1.0,2.0,3.1,3.1,3.1,1.0,3.1,2025-10-10T04:00:00Z,1.0,3.1,2026-03-20,68000,,,,,,
BTC260320P00045000,7.39,7.39,7.39,1.0,7.39,2025-12-02T05:00:00Z,3.0,7.39,7.06,241,X,5.89,531,A,A,2025-12-08T14:49:25.017560784Z,g,7.39,3.0,2025-12-02T15:47:02.908764206Z,C,7.39,7.39,7.39,1.0,7.39,2025-12-02T15:47:00Z,3.0,7.39,7.0,7.0,7.0,1.0,7.0,2025-11-18T05:00:00Z,1.0,7.0,2026-03-20,45000,0.457,-0.6112,0.0393,-0.0871,-0.0152,0.0819
BTC260116P00059000,,,,,,,,,20.71,19,Z,17.64,22,Z, ,2025-12-08T14:36:29.880619946Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,59000,0.9445,-0.8552,0.0183,-0.0574,-0.0308,0.0301
BTC251219P00038000,0.84,0.84,0.6,4.0,0.8,2025-12-05T05:00:00Z,17.0,0.737647,0.72,18,U,0.32,46,S, ,2025-12-08T14:49:21.200354519Z,a,0.84,1.0,2025-12-05T20:55:17.325361535Z,X,0.84,0.84,0.84,1.0,0.84,2025-12-05T20:55:00Z,1.0,0.84,0.63,0.63,0.5,2.0,0.5,2025-12-04T05:00:00Z,2.0,0.565,2025-12-19,38000,0.5236,-0.2321,0.0831,-0.003,-0.0499,0.0214
BTC260116P00062000,,,,,,,,,22.85,20,Z,20.33,20,Z, ,2025-12-08T14:48:52.908661961Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,62000,0.773,-0.9397,0.0117,-0.0636,-0.0094,0.0158
BTC251219C00075000,0.2,0.2,0.2,1.0,0.2,2025-11-13T05:00:00Z,1.0,0.2,0.73,303,A,0.0,0,?,A,2025-12-08T14:48:52.912357386Z,I,0.18,1.0,2025-11-13T18:52:10.333268615Z,P,0.2,0.2,0.2,1.0,0.2,2025-11-13T18:52:00Z,1.0,0.2,0.21,0.21,0.21,1.0,0.21,2025-10-30T04:00:00Z,5.0,0.21,2025-12-19,75000,,,,,,
BTC251219C00057000,0.17,0.17,0.17,1.0,0.17,2025-12-03T05:00:00Z,1.0,0.17,0.77,307,A,0.0,0,?,A,2025-12-08T14:48:52.91162063Z,f,0.17,1.0,2025-12-03T19:08:23.895288888Z,M,0.17,0.17,0.17,1.0,0.17,2025-12-03T19:08:00Z,1.0,0.17,0.18,0.18,0.18,1.0,0.18,2025-11-13T05:00:00Z,1.0,0.18,2025-12-19,57000,,,,,,
BTC260320P00042000,5.8,6.3,5.8,2.0,6.3,2025-11-24T05:00:00Z,2.0,6.05,5.36,128,B,4.05,201,A,A,2025-12-08T14:49:29.954059957Z,I,5.88,1.0,2025-11-24T20:26:11.312992469Z,X,5.8,5.8,5.8,1.0,5.8,2025-11-24T20:26:00Z,1.0,5.8,7.16,7.16,7.16,1.0,7.16,2025-11-21T05:00:00Z,1.0,7.16,2026-03-20,42000,0.4752,-0.495,0.0393,-0.069,-0.0173,0.0852
BTC260116P00053000,5.55,5.55,4.9,3.0,4.9,2025-10-27T04:00:00Z,6.0,5.341667,14.03,33,X,11.47,32,A, ,2025-12-08T14:46:26.840046479Z,a,5.55,1.0,2025-10-27T14:25:37.495680773Z,A,5.55,5.55,5.55,1.0,5.55,2025-10-27T14:25:00Z,1.0,5.55,6.95,6.95,6.95,1.0,6.95,2025-10-20T04:00:00Z,5.0,6.95,2026-01-16,53000,0.6027,-0.8959,0.0227,-0.0523,-0.0133,0.0239
BTC251219P00064000,21.12,21.12,21.12,1.0,21.12,2025-11-14T05:00:00Z,1.0,21.12,24.86,34,U,22.72,42,B, ,2025-12-08T14:46:10.28274695Z,n,21.12,1.0,2025-11-14T15:39:18.883687798Z,I,21.12,21.12,21.12,1.0,21.12,2025-11-14T15:39:00Z,1.0,21.12,13.26,13.26,13.26,1.0,13.26,2025-08-14T04:00:00Z,1.0,13.26,2025-12-19,64000,,,,,,
BTC270115P00020000,1.5,1.5,1.0,2.0,1.0,2025-10-15T04:00:00Z,2.0,1.25,1.91,32,A,0.33,254,J,A,2025-12-08T14:49:15.398494035Z,I,1.5,1.0,2025-10-15T19:13:07.735548541Z,A,1.5,1.5,1.5,1.0,1.5,2025-10-15T19:13:00Z,1.0,1.5,,,,,,,,,2027-01-15,20000,0.6205,-0.0718,0.0052,-0.0444,-0.0041,0.0581
BTC251219P00075000,24.7,25.0,24.68,8.0,25.0,2025-08-19T04:00:00Z,70.0,24.738,35.41,42,B,33.12,42,B, ,2025-12-08T14:46:10.282752499Z,f,24.7,14.0,2025-08-19T14:55:28.79362542Z,W,24.7,25.0,24.68,8.0,25.0,2025-08-19T14:55:00Z,70.0,24.738,21.4,21.4,21.4,1.0,21.4,2025-08-13T04:00:00Z,10.0,21.4,2025-12-19,75000,,,,,,
BTC251219C00033000,21.38,21.38,21.38,1.0,21.38,2025-08-11T04:00:00Z,10.0,21.38,8.4,322,A,6.88,102,A,A,2025-12-08T14:49:11.361752881Z,a,21.38,10.0,2025-08-11T14:37:11.832406388Z,X,21.38,21.38,21.38,1.0,21.38,2025-08-11T14:37:00Z,10.0,21.38,15.85,16.07,15.85,6.0,15.9,2025-05-12T04:00:00Z,10.0,15.965,2025-12-19,33000,0.8452,0.9279,0.0232,0.009,-0.0402,0.0096
BTC280121C00041000,20.0,20.0,20.0,1.0,20.0,2025-10-14T04:00:00Z,1.0,20.0,15.62,40,A,12.38,41,A,A,2025-12-08T14:48:55.958596583Z,I,20.0,1.0,2025-10-14T13:30:13.058081091Z,A,20.0,20.0,20.0,1.0,20.0,2025-10-14T13:30:00Z,1.0,20.0,,,,,,,,,2028-01-21,41000,0.5813,0.6874,0.0104,0.292,-0.0091,0.2083
BTC260116P00074000,,,,,,,,,35.07,23,Z,32.02,20,B,A,2025-12-08T14:48:52.909644534Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,74000,,,,,,
BTC260320C00034000,,,,,,,,,9.19,347,A,7.82,224,A,A,2025-12-08T14:48:59.814289946Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,34000,0.556,0.7791,0.025,0.0642,-0.0196,0.0634
BTC260320P00032000,,,,,,,,,1.52,28,B,0.27,485,A,A,2025-12-08T14:49:27.297680022Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,32000,0.4973,-0.1451,0.0215,-0.0189,-0.0112,0.0487
BTC270115C00074000,2.8,2.8,2.8,1.0,2.8,2025-12-02T05:00:00Z,1.0,2.8,3.98,26,A,0.78,34,A,A,2025-12-08T14:49:29.003221804Z,a,2.8,1.0,2025-12-02T16:38:06.683359889Z,X,2.8,2.8,2.8,1.0,2.8,2025-12-02T16:38:00Z,1.0,2.8,2.95,2.95,2.95,1.0,2.95,2025-11-21T05:00:00Z,2.0,2.95,2027-01-15,74000,0.5328,0.2317,0.0135,0.0771,-0.0092,0.1294
BTC260320P00061000,,,,,,,,,21.66,28,U,19.25,32,B, ,2025-12-08T14:46:40.277822726Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,61000,0.5352,-0.8994,0.0154,-0.1587,-0.0041,0.0377
BTC260320C00064000,0.2,0.2,0.2,1.0,0.2,2025-12-01T05:00:00Z,3.0,0.2,0.77,15,S,0.0,0,?, ,2025-12-08T14:48:52.921622918Z,I,0.22,3.0,2025-12-01T14:49:40.407302121Z,T,0.2,0.2,0.2,1.0,0.2,2025-12-01T14:49:00Z,3.0,0.2,0.57,0.57,0.57,1.0,0.57,2025-11-17T05:00:00Z,3.0,0.57,2026-03-20,64000,,,,,,
BTC251219C00020000,17.28,17.35,17.27,36.0,17.35,2025-11-21T05:00:00Z,36.0,17.311389,21.87,378,A,19.61,123,A,A,2025-12-08T14:49:13.789938111Z,g,17.28,1.0,2025-11-21T15:54:21.374831542Z,C,17.28,17.28,17.28,2.0,17.28,2025-11-21T15:54:00Z,2.0,17.28,28.0,28.0,28.0,1.0,28.0,2025-10-22T04:00:00Z,1.0,28.0,2025-12-19,20000,,,,,,
BTC260116C00036000,5.06,5.06,5.06,1.0,5.06,2025-12-05T05:00:00Z,1.0,5.06,6.46,744,X,5.04,294,A,A,2025-12-08T14:49:19.674995159Z,a,5.08,1.0,2025-12-05T15:42:48.379446631Z,A,5.06,5.06,5.06,1.0,5.06,2025-12-05T15:42:00Z,1.0,5.06,3.72,3.72,3.72,1.0,3.72,2025-12-01T05:00:00Z,3.0,3.72,2026-01-16,36000,0.5916,0.7624,0.0396,0.0268,-0.0336,0.0408
BTC260320C00071000,0.45,0.45,0.45,1.0,0.45,2025-11-14T05:00:00Z,1.0,0.45,0.77,282,A,0.0,0,?,A,2025-12-08T14:49:10.261921546Z,I,0.45,1.0,2025-11-14T18:43:15.600302704Z,C,0.45,0.45,0.45,1.0,0.45,2025-11-14T18:43:00Z,1.0,0.45,,,,,,,,,2026-03-20,71000,,,,,,
BTC270115P00057000,,,,,,,,,20.07,12,T,17.33,6,U, ,2025-12-08T14:48:52.908519384Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,57000,0.5007,-0.6251,0.0178,-0.4853,-0.0059,0.161
BTC260320C00040000,4.1,4.1,4.1,1.0,4.1,2025-12-05T05:00:00Z,1.0,4.1,5.14,246,A,4.03,372,A,A,2025-12-08T14:49:29.070917043Z,a,4.1,1.0,2025-12-05T16:45:47.381698933Z,M,4.1,4.1,4.1,1.0,4.1,2025-12-05T16:45:00Z,1.0,4.1,4.85,5.0,4.85,2.0,5.0,2025-12-04T05:00:00Z,4.0,4.8875,2026-03-20,40000,0.4953,0.5827,0.0369,0.053,-0.0222,0.0834
BTC260116P00036000,0.89,1.0,0.89,2.0,1.0,2025-12-03T05:00:00Z,2.0,0.945,1.32,40,S,0.58,30,B, ,2025-12-08T14:48:52.910070338Z,a,0.89,1.0,2025-12-03T18:16:36.180321748Z,B,0.89,0.89,0.89,1.0,0.89,2025-12-03T18:16:00Z,1.0,0.89,1.21,1.25,1.1,8.0,1.25,2025-12-02T05:00:00Z,38.0,1.205,2026-01-16,36000,0.528,-0.2183,0.0423,-0.0104,-0.0253,0.0389
BTC260116P00063000,,,,,,,,,23.82,23,Z,21.0,23,Z, ,2025-12-08T14:48:52.908666972Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,63000,0.6379,-0.9776,0.0063,-0.0661,0.0007,0.007
BTC260116C00067000,,,,,,,,,0.77,300,A,0.0,0,?,A,2025-12-08T14:48:52.909644534Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,67000,,,,,,
BTC270115C00048000,5.75,6.1,5.75,3.0,6.1,2025-12-01T05:00:00Z,4.0,5.925,9.17,32,A,5.27,30,A,A,2025-12-08T14:49:27.650861753Z,a,5.75,1.0,2025-12-01T19:56:47.599001167Z,E,5.75,5.75,5.75,2.0,5.75,2025-12-01T19:56:00Z,2.0,5.75,6.9,6.9,6.9,1.0,6.9,2025-11-25T05:00:00Z,2.0,6.9,2027-01-15,48000,0.5513,0.523,0.017,0.1536,-0.0129,0.1691
BTC251219P00027000,,,,,,,,,0.77,281,A,0.0,0,?,A,2025-12-08T14:48:52.911921389Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,27000,,,,,,
BTC260116P00035000,0.8,0.93,0.75,7.0,0.75,2025-12-05T05:00:00Z,34.0,0.833235,1.18,299,A,0.62,15,U,A,2025-12-08T14:49:15.645796059Z,I,0.8,10.0,2025-12-05T20:52:11.607172575Z,B,0.8,0.8,0.8,1.0,0.8,2025-12-05T20:52:00Z,10.0,0.8,0.72,0.75,0.7,6.0,0.75,2025-12-04T05:00:00Z,13.0,0.710769,2026-01-16,35000,0.5838,-0.1925,0.0355,-0.0093,-0.0261,0.0361
BTC260320P00033000,,,,,,,,,1.73,28,B,0.0,0,?, ,2025-12-08T14:43:29.582206894Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,33000,,,,,,
BTC260320C00041000,3.8,3.8,3.8,1.0,3.8,2025-12-05T05:00:00Z,5.0,3.8,4.64,248,A,3.45,349,A,A,2025-12-08T14:49:21.189400762Z,I,3.8,5.0,2025-12-05T16:08:48.378308449Z,I,3.8,3.8,3.8,1.0,3.8,2025-12-05T16:08:00Z,5.0,3.8,4.84,4.84,4.0,2.0,4.0,2025-12-03T05:00:00Z,6.0,4.14,2026-03-20,41000,0.4852,0.5444,0.0383,0.0502,-0.022,0.0847
BTC260320P00074000,,,,,,,,,34.87,23,Z,31.63,20,U,A,2025-12-08T14:48:52.909699826Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,74000,0.6879,-0.927,0.0094,-0.1976,-0.0028,0.0296
BTC280121C00054000,14.0,14.0,14.0,1.0,14.0,2025-10-16T04:00:00Z,8.0,14.0,11.79,92,A,8.53,38,A,A,2025-12-08T14:49:18.988429991Z,e,14.0,8.0,2025-10-16T19:54:12.418494959Z,B,14.0,14.0,14.0,1.0,14.0,2025-10-16T19:54:00Z,8.0,14.0,18.9,18.9,18.9,2.0,18.9,2025-10-09T04:00:00Z,10.0,18.9,2028-01-21,54000,0.5722,0.5605,0.0117,0.2648,-0.0097,0.232
BTC260116C00044000,1.07,1.17,1.07,2.0,1.17,2025-12-05T05:00:00Z,7.0,1.098571,1.57,193,X,0.87,176,A,A,2025-12-08T14:49:21.464195138Z,a,1.07,5.0,2025-12-05T16:59:17.165370895Z,X,1.07,1.07,1.07,1.0,1.07,2025-12-05T16:59:00Z,5.0,1.07,1.59,1.59,1.57,2.0,1.57,2025-12-03T05:00:00Z,2.0,1.58,2026-01-16,44000,0.4701,0.3256,0.058,0.0127,-0.0299,0.0476
BTC260116C00055000,0.18,0.35,0.18,3.0,0.35,2025-12-04T05:00:00Z,24.0,0.259167,0.73,345,A,0.0,0,?,A,2025-12-08T14:48:45.442569763Z,a,0.18,4.0,2025-12-04T20:42:01.708367649Z,X,0.18,0.18,0.18,1.0,0.18,2025-12-04T20:42:00Z,4.0,0.18,0.25,0.25,0.17,3.0,0.23,2025-12-02T05:00:00Z,12.0,0.226667,2026-01-16,55000,,,,,,
BTC260116P00064000,,,,,,,,,24.89,23,Z,21.9,23,Z, ,2025-12-08T14:36:29.880665528Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,64000,0.6398,-0.981,0.0055,-0.0673,0.0016,0.0061
BTC280121C00045000,15.18,15.92,15.18,2.0,15.92,2025-11-13T05:00:00Z,3.0,15.426667,15.28,32,A,10.79,5,S,A,2025-12-08T14:49:27.176375432Z,a,15.18,2.0,2025-11-13T17:57:23.505355445Z,X,15.18,15.18,15.18,1.0,15.18,2025-11-13T17:57:00Z,2.0,15.18,15.8,16.2,15.8,2.0,16.2,2025-11-06T05:00:00Z,20.0,16.0,2028-01-21,45000,0.5951,0.6516,0.0106,0.2818,-0.0096,0.2176
BTC251219P00056000,5.3,5.3,5.3,1.0,5.3,2025-10-09T04:00:00Z,3.0,5.3,16.56,35,U,14.17,35,Z,A,2025-12-08T14:46:26.841127666Z,I,5.32,3.0,2025-10-09T16:30:11.021162115Z,E,5.3,5.3,5.3,1.0,5.3,2025-10-09T16:30:00Z,3.0,5.3,4.7,4.7,4.7,1.0,4.7,2025-10-06T04:00:00Z,3.0,4.7,2025-12-19,56000,,,,,,
BTC280121P00039000,10.75,10.75,10.75,1.0,10.75,2025-12-02T05:00:00Z,1.0,10.75,11.88,27,S,8.33,28,B, ,2025-12-08T14:48:46.142503492Z,n,10.75,1.0,2025-12-02T14:37:27.205503056Z,I,10.75,10.75,10.75,1.0,10.75,2025-12-02T14:37:00Z,1.0,10.75,9.6,9.6,9.6,1.0,9.6,2025-11-18T05:00:00Z,1.0,9.6,2028-01-21,39000,0.5539,-0.2968,0.0106,-0.4685,-0.0053,0.2035
BTC251219C00063000,1.39,1.39,1.39,1.0,1.39,2025-10-10T04:00:00Z,1.0,1.39,0.77,310,A,0.0,0,?,A,2025-12-08T14:48:52.910873821Z,a,1.39,1.0,2025-10-10T18:52:05.546368928Z,X,1.39,1.39,1.39,1.0,1.39,2025-10-10T18:52:00Z,1.0,1.39,2.17,2.17,2.17,1.0,2.17,2025-10-08T04:00:00Z,1.0,2.17,2025-12-19,63000,,,,,,
BTC251219P00037000,0.67,0.72,0.5,6.0,0.5,2025-12-05T05:00:00Z,1007.0,0.669782,0.78,245,X,0.17,102,A, ,2025-12-08T14:48:52.908809703Z,f,0.67,1000.0,2025-12-05T19:11:16.231384832Z,X,0.67,0.67,0.67,1.0,0.67,2025-12-05T19:11:00Z,1000.0,0.67,0.4,0.41,0.4,4.0,0.4,2025-12-04T05:00:00Z,9.0,0.401111,2025-12-19,37000,0.6196,-0.1889,0.0622,-0.0024,-0.0526,0.019
BTC260320C00060000,0.61,0.61,0.54,2.0,0.54,2025-12-04T05:00:00Z,16.0,0.544375,0.48,20,I,0.42,14,M,A,2025-12-08T14:49:02.124194951Z,g,0.61,1.0,2025-12-04T18:13:50.599559871Z,C,0.61,0.61,0.61,1.0,0.61,2025-12-04T18:13:00Z,1.0,0.61,0.65,0.65,0.65,1.0,0.65,2025-12-02T05:00:00Z,3.0,0.65,2026-03-20,60000,0.5095,0.0976,0.0158,0.0098,-0.0096,0.0368
BTC260320C00069000,3.12,3.25,3.12,2.0,3.25,2025-10-03T04:00:00Z,5.0,3.172,0.73,269,A,0.0,0,?,A,2025-12-08T14:49:04.131740675Z,g,3.12,3.0,2025-10-03T17:52:31.474796422Z,C,3.12,3.12,3.12,1.0,3.12,2025-10-03T17:52:00Z,3.0,3.12,,,,,,,,,2026-03-20,69000,,,,,,
BTC270115C00040000,9.2,9.2,9.15,2.0,9.15,2025-12-05T05:00:00Z,4.0,9.1625,10.6,46,A,8.89,56,A,A,2025-12-08T14:49:17.193534992Z,I,9.2,1.0,2025-12-05T17:26:05.787128753Z,I,9.2,9.2,9.2,1.0,9.2,2025-12-05T17:26:00Z,1.0,9.2,10.3,10.3,10.3,1.0,10.3,2025-12-03T05:00:00Z,10.0,10.3,2027-01-15,40000,0.5373,0.6432,0.0164,0.1793,-0.0121,0.1583
BTC260116P00071000,,,,,,,,,32.02,23,Z,28.79,20,U,A,2025-12-08T14:48:52.909308709Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,71000,0.8174,-0.9751,0.0054,-0.0746,-0.0008,0.0077
BTC280121P00059000,,,,,,,,,24.8,12,T,21.42,20,S,A,2025-12-08T14:48:55.121269857Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,59000,0.5472,-0.4957,0.0124,-0.9147,-0.0044,0.2347
BTC270115P00068000,,,,,,,,,31.52,14,M,26.95,4,U, ,2025-12-08T14:48:55.162327789Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,68000,0.6095,-0.6676,0.014,-0.6206,-0.0064,0.1542
BTC260116P00031000,0.56,0.56,0.56,1.0,0.56,2025-12-01T05:00:00Z,1.0,0.56,0.72,126,A,0.0,0,?, ,2025-12-08T14:48:52.90953416Z,f,0.56,1.0,2025-12-01T17:24:53.96074298Z,Z,0.56,0.56,0.56,1.0,0.56,2025-12-01T17:24:00Z,1.0,0.56,,,,,,,,,2026-01-16,31000,,,,,,
BTC260320C00061000,3.0,3.0,3.0,1.0,3.0,2025-10-23T04:00:00Z,1.0,3.0,0.83,18,S,0.12,28,B, ,2025-12-08T14:49:07.372722263Z,I,3.02,1.0,2025-10-23T16:40:53.182666268Z,P,3.0,3.0,3.0,1.0,3.0,2025-10-23T16:40:00Z,1.0,3.0,4.95,4.95,4.95,1.0,4.95,2025-10-09T04:00:00Z,1.0,4.95,2026-03-20,61000,0.5319,0.0989,0.0153,0.0098,-0.0101,0.0372
BTC260320P00034000,,,,,,,,,1.94,13,T,0.63,423,A,A,2025-12-08T14:49:24.268321982Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,34000,0.4801,-0.1984,0.0272,-0.026,-0.0131,0.0595
BTC260116C00020000,17.5,17.5,17.5,1.0,17.5,2025-12-01T05:00:00Z,2.0,17.5,21.93,311,X,19.18,80,A,A,2025-12-08T14:49:18.708278378Z,I,17.5,2.0,2025-12-01T17:00:43.323827208Z,P,17.5,17.5,17.5,1.0,17.5,2025-12-01T17:00:00Z,2.0,17.5,18.55,20.0,18.55,2.0,20.0,2025-11-20T05:00:00Z,3.0,19.033333,2026-01-16,20000,,,,,,
BTC260116P00037000,1.5,1.5,1.5,2.0,1.5,2025-12-05T05:00:00Z,3.0,1.5,1.57,135,X,0.78,136,A,A,2025-12-08T14:49:26.229832278Z,I,1.5,1.0,2025-12-05T20:36:11.228278872Z,A,1.5,1.5,1.5,1.0,1.5,2025-12-05T20:36:00Z,1.0,1.5,1.23,1.23,1.23,1.0,1.23,2025-12-03T05:00:00Z,1.0,1.23,2026-01-16,37000,0.511,-0.263,0.0483,-0.0126,-0.027,0.0431
BTC260618P00054000,,,,,,,,,15.76,46,B,13.6,308,A,A,2025-12-08T14:49:07.35034398Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,54000,0.4915,-0.7197,0.0234,-0.2302,-0.0083,0.0987
BTC270115C00071000,2.75,2.75,2.75,1.0,2.75,2025-12-02T05:00:00Z,1.0,2.75,4.08,27,A,1.03,29,A,A,2025-12-08T14:48:59.768747282Z,f,2.75,1.0,2025-12-02T17:37:27.68584649Z,J,2.75,2.75,2.75,1.0,2.75,2025-12-02T17:37:00Z,1.0,2.75,6.7,6.7,6.7,1.0,6.7,2025-10-14T04:00:00Z,1.0,6.7,2027-01-15,71000,0.5234,0.2479,0.0142,0.0824,-0.0094,0.1343
BTC280121P00037000,,,,,,,,,11.62,18,A,7.08,19,S,A,2025-12-08T14:49:15.918714653Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,37000,0.5721,-0.2723,0.0099,-0.4315,-0.0054,0.1953
BTC270115P00072000,,,,,,,,,34.68,9,U,30.36,4,U,A,2025-12-08T14:44:50.086346091Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,72000,0.6055,-0.7021,0.0135,-0.6722,-0.0053,0.1471
BTC251219C00061000,1.2,1.2,1.2,1.0,1.2,2025-10-23T04:00:00Z,10.0,1.2,0.73,310,A,0.0,0,?,A,2025-12-08T14:48:52.91167145Z,I,1.03,10.0,2025-10-23T19:22:16.022192992Z,B,1.2,1.2,1.2,1.0,1.2,2025-10-23T19:22:00Z,10.0,1.2,1.1,1.1,1.05,2.0,1.05,2025-10-20T04:00:00Z,2.0,1.075,2025-12-19,61000,,,,,,
BTC260618P00057000,,,,,,,,,18.58,46,B,16.11,46,B,A,2025-12-08T14:46:26.840297148Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,57000,0.5112,-0.7553,0.021,-0.2517,-0.0075,0.0921
BTC270115C00045000,7.8,7.8,7.8,1.0,7.8,2025-12-04T05:00:00Z,5.0,7.8,8.48,87,A,6.37,180,A,A,2025-12-08T14:49:20.800526023Z,I,7.83,5.0,2025-12-04T16:42:59.411748452Z,U,7.8,7.8,7.8,1.0,7.8,2025-12-04T16:42:00Z,5.0,7.8,8.4,8.4,8.4,1.0,8.4,2025-12-02T05:00:00Z,1.0,8.4,2027-01-15,45000,0.5082,0.5542,0.0183,0.1652,-0.012,0.1678
BTC251219C00060000,0.05,0.05,0.05,1.0,0.05,2025-12-02T05:00:00Z,1.0,0.05,5.02,3,M,0.0,0,?, ,2025-12-08T14:30:01.306540051Z,f,0.05,1.0,2025-12-02T18:48:55.409310633Z,M,0.05,0.05,0.05,1.0,0.05,2025-12-02T18:48:00Z,1.0,0.05,0.04,0.04,0.01,3.0,0.01,2025-11-26T05:00:00Z,102.0,0.039412,2025-12-19,60000,,,,,,
BTC280121P00047000,15.91,15.91,15.91,1.0,15.91,2025-11-24T05:00:00Z,2.0,15.91,17.66,15,A,12.77,13,S,A,2025-12-08T14:49:03.060216664Z,a,15.91,2.0,2025-11-24T17:24:00.110365713Z,X,15.91,15.91,15.91,1.0,15.91,2025-11-24T17:24:00Z,2.0,15.91,14.38,14.38,14.38,2.0,14.38,2025-11-17T05:00:00Z,2.0,14.38,2028-01-21,47000,0.5649,-0.3774,0.0114,-0.646,-0.0054,0.2235
BTC260320P00060000,12.6,12.6,12.6,1.0,12.6,2025-09-25T04:00:00Z,1.0,12.6,20.74,27,U,18.69,27,U, ,2025-12-08T14:36:29.890724663Z,I,12.64,1.0,2025-09-25T13:30:00.72274144Z,X,12.6,12.6,12.6,1.0,12.6,2025-09-25T13:30:00Z,1.0,12.6,12.23,12.23,12.23,2.0,12.23,2025-09-22T04:00:00Z,34.0,12.23,2026-03-20,60000,0.5784,-0.8657,0.0175,-0.1528,-0.0075,0.0462
BTC260116P00025000,0.13,0.13,0.13,2.0,0.13,2025-12-02T05:00:00Z,2.0,0.13,0.77,434,X,0.0,0,?,A,2025-12-08T14:48:52.909836186Z,g,0.13,1.0,2025-12-02T15:33:00.041004062Z,C,0.13,0.13,0.13,1.0,0.13,2025-12-02T15:33:00Z,1.0,0.13,0.27,0.27,0.27,1.0,0.27,2025-12-01T05:00:00Z,2.0,0.27,2026-01-16,25000,,,,,,
