symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw
BTC251121P00041000,1.35,1.45,0.86,5.0,1.45,2025-11-19T05:00:00Z,11.0,1.26,2.13,100,A,1.72,8,D,A,2025-11-19T19:04:59.270825403Z,I,1.35,6.0,2025-11-19T15:48:09.225869543Z,U,1.35,1.35,1.35,2.0,1.35,2025-11-19T15:48:00Z,7.0,1.35,2025-11-21,41000,0.8202,-0.7246,0.1394,-0.0017,-0.1966,0.0098,0.82,1.18,0.72,12.0,1.18,2025-11-18T05:00:00Z,22.0,0.880455
BTC270115C00046000,11.9,11.9,11.9,1.0,11.9,2025-11-12T05:00:00Z,5.0,11.9,8.54,20,A,6.58,18,E,A,2025-11-19T19:04:51.175792694Z,f,11.9,5.0,2025-11-12T14:46:20.878269653Z,M,11.9,11.9,11.9,1.0,11.9,2025-11-12T14:46:00Z,5.0,11.9,2027-01-15,46000,0.5516,0.5421,0.017,0.1599,-0.0123,0.1683,12.0,12.0,12.0,1.0,12.0,2025-11-10T05:00:00Z,10.0,12.0
BTC280121P00059000,,,,,,,,,26.46,11,E,21.37,12,E,A,2025-11-19T19:04:10.472845429Z,,,,,,,,,,,,,,2028-01-21,59000,0.5576,-0.4967,0.0123,-0.9454,-0.0042,0.232,,,,,,,,
BTC251219P00031000,,,,,,,,,0.73,250,A,0.0,0,?,A,2025-11-19T19:03:13.767519934Z,,,,,,,,,,,,,,2025-12-19,31000,,,,,,,,,,,,,,
BTC251121P00062000,16.1,16.1,16.1,1.0,16.1,2025-11-04T05:00:00Z,4.0,16.1,22.8,57,X,20.59,47,X, ,2025-11-19T19:00:27.017133711Z,f,16.1,4.0,2025-11-04T15:37:29.616536999Z,I,16.1,16.1,16.1,1.0,16.1,2025-11-04T15:37:00Z,4.0,16.1,2025-11-21,62000,,,,,,,,,,,,,,
BTC270115P00062000,,,,,,,,,26.47,13,E,21.95,12,E,A,2025-11-19T19:03:10.244418361Z,,,,,,,,,,,,,,2027-01-15,62000,0.5554,-0.652,0.0157,-0.5774,-0.0056,0.1568,,,,,,,,
BTC270115P00031000,,,,,,,,,4.92,26,M,1.78,24,U, ,2025-11-19T19:04:19.410140846Z,,,,,,,,,,,,,,2027-01-15,31000,0.492,-0.2129,0.0139,-0.1359,-0.0061,0.1233,,,,,,,,
BTC251219C00067000,,,,,,,,,0.73,316,A,0.0,0,?,A,2025-11-19T19:00:40.071054893Z,,,,,,,,,,,,,,2025-12-19,67000,,,,,,,,,,,,,,
BTC270115C00051000,6.5,6.5,6.5,2.0,6.5,2025-11-19T05:00:00Z,2.0,6.5,7.86,38,A,4.96,19,U,A,2025-11-19T19:04:02.353815542Z,g,6.5,1.0,2025-11-19T16:39:36.515955375Z,C,6.5,6.5,6.5,2.0,6.5,2025-11-19T16:39:00Z,2.0,6.5,2027-01-15,51000,0.5639,0.4785,0.0167,0.1442,-0.0125,0.169,9.45,9.45,9.45,1.0,9.45,2025-11-05T05:00:00Z,1.0,9.45
BTC260320P00072000,,,,,,,,,32.92,16,Z,31.0,15,X, ,2025-11-19T18:59:55.390674595Z,,,,,,,,,,,,,,2026-03-20,72000,0.6001,-0.9371,0.0091,-0.2285,0.0003,0.0281,,,,,,,,
BTC280121P00042000,10.2,10.2,10.2,1.0,10.2,2025-10-17T04:00:00Z,1.0,10.2,14.56,3,N,10.09,14,S,A,2025-11-19T19:04:32.128657667Z,I,10.2,1.0,2025-10-17T14:21:48.381538414Z,P,10.2,10.2,10.2,1.0,10.2,2025-10-17T14:21:00Z,1.0,10.2,2028-01-21,42000,0.5563,-0.3369,0.0113,-0.5566,-0.0051,0.2124,8.2,8.2,8.2,1.0,8.2,2025-10-14T04:00:00Z,1.0,8.2
BTC270115C00064000,,,,,,,,,5.96,31,A,2.68,26,A,A,2025-11-19T19:04:44.67259353Z,,,,,,,,,,,,,,2027-01-15,64000,0.5883,0.3502,0.0148,0.1098,-0.0119,0.1572,,,,,,,,
BTC251219P00080000,,,,,,,,,40.69,18,Z,39.55,20,B, ,2025-11-19T19:00:05.195797079Z,,,,,,,,,,,,,,2025-12-19,80000,,,,,,,,,,,,,,
BTC280121C00049000,17.57,17.57,17.57,1.0,17.57,2025-10-20T04:00:00Z,1.0,17.57,13.57,13,U,9.48,22,E,A,2025-11-19T19:04:04.027299573Z,g,17.57,1.0,2025-10-20T16:11:08.70406933Z,C,17.57,17.57,17.57,1.0,17.57,2025-10-20T16:11:00Z,1.0,17.57,2028-01-21,49000,0.5951,0.6076,0.0111,0.2705,-0.0095,0.2235,15.4,15.41,15.4,6.0,15.4,2025-10-14T04:00:00Z,8.0,15.40125
BTC251219C00055000,0.09,0.34,0.09,3.0,0.34,2025-11-19T05:00:00Z,9.0,0.256667,0.37,14,E,0.03,49,I,A,2025-11-19T19:01:42.745802997Z,a,0.09,3.0,2025-11-19T17:05:57.940366189Z,X,0.09,0.09,0.09,1.0,0.09,2025-11-19T17:05:00Z,3.0,0.09,2025-12-19,55000,0.7019,0.0626,0.0155,0.0019,-0.0165,0.0139,0.11,0.15,0.11,3.0,0.15,2025-11-18T05:00:00Z,9.0,0.114444
BTC270115P00054000,,,,,,,,,18.99,13,E,15.68,16,A, ,2025-11-19T19:00:27.015675345Z,,,,,,,,,,,,,,2027-01-15,54000,0.5157,-0.5855,0.0178,-0.4676,-0.0063,0.1654,,,,,,,,
BTC270115C00061000,11.03,11.03,11.03,2.0,11.03,2025-10-03T04:00:00Z,2.0,11.03,5.96,14,E,3.05,13,E,A,2025-11-19T19:04:51.831595556Z,a,11.03,1.0,2025-10-03T19:32:19.443593652Z,M,11.03,11.03,11.03,2.0,11.03,2025-10-03T19:32:00Z,2.0,11.03,2027-01-15,61000,0.5705,0.3677,0.0156,0.1156,-0.0118,0.1599,,,,,,,,
BTC251219P00052000,10.9,10.9,10.32,2.0,10.32,2025-11-17T05:00:00Z,23.0,10.824348,13.93,35,A,11.1,27,E, ,2025-11-19T19:00:27.013376375Z,I,10.9,20.0,2025-11-17T17:34:34.332135567Z,U,10.9,10.9,10.9,1.0,10.9,2025-11-17T17:34:00Z,20.0,10.9,2025-12-19,52000,0.5685,-0.9443,0.0175,-0.0409,-0.0067,0.0127,7.94,7.94,7.94,2.0,7.94,2025-11-07T05:00:00Z,2.0,7.94
BTC260618C00056000,,,,,,,,,3.25,533,A,1.82,216,A,A,2025-11-19T19:04:34.137786274Z,,,,,,,,,,,,,,2026-06-18,56000,0.5665,0.292,0.0202,0.052,-0.0147,0.103,,,,,,,,
BTC251219C00072000,0.4,0.4,0.4,1.0,0.4,2025-10-20T04:00:00Z,1.0,0.4,0.73,307,A,0.0,0,?,A,2025-11-19T19:00:42.828537297Z,I,0.4,1.0,2025-10-20T19:07:24.986788101Z,I,0.4,0.4,0.4,1.0,0.4,2025-10-20T19:07:00Z,1.0,0.4,2025-12-19,72000,,,,,,,0.56,0.56,0.56,1.0,0.56,2025-10-14T04:00:00Z,1.0,0.56
BTC270115P00028000,,,,,,,,,4.12,13,E,0.72,13,E,A,2025-11-19T19:04:51.535118959Z,,,,,,,,,,,,,,2027-01-15,28000,0.502,-0.1636,0.0116,-0.1026,-0.0054,0.1047,,,,,,,,
BTC260320P00063000,,,,,,,,,24.58,33,X,21.87,27,Z, ,2025-11-19T19:00:27.013706219Z,,,,,,,,,,,,,,2026-03-20,63000,0.5384,-0.9055,0.0138,-0.1954,-0.0023,0.0383,,,,,,,,
BTC251121C00054000,0.29,0.29,0.29,1.0,0.29,2025-11-17T05:00:00Z,1.0,0.29,0.63,522,A,0.0,0,?,A,2025-11-19T19:04:02.282179759Z,g,0.29,1.0,2025-11-17T17:04:25.017712101Z,M,0.29,0.29,0.29,1.0,0.29,2025-11-17T17:04:00Z,1.0,0.29,2025-11-21,54000,,,,,,,0.05,0.05,0.05,1.0,0.05,2025-11-13T05:00:00Z,1.0,0.05
BTC260320P00030000,1.2,1.21,1.2,2.0,1.21,2025-11-19T05:00:00Z,3.0,1.206667,1.43,19,U,0.83,211,A,A,2025-11-19T19:04:59.42369044Z,I,1.2,1.0,2025-11-19T18:09:54.623287803Z,I,1.2,1.2,1.2,1.0,1.2,2025-11-19T18:09:00Z,1.0,1.2,2026-03-20,30000,0.562,-0.1473,0.018,-0.023,-0.0114,0.0523,1.04,1.07,1.04,4.0,1.07,2025-11-17T05:00:00Z,4.0,1.05
BTC251121P00061000,8.05,8.05,7.95,2.0,7.95,2025-10-08T04:00:00Z,2.0,8.0,22.3,33,E,19.72,55,B,A,2025-11-19T19:04:47.011534105Z,a,8.05,1.0,2025-10-08T15:54:06.175383596Z,I,8.05,8.05,7.95,2.0,7.95,2025-10-08T15:54:00Z,2.0,8.0,2025-11-21,61000,,,,,,,,,,,,,,
BTC270115C00043000,10.7,10.7,10.7,1.0,10.7,2025-11-14T05:00:00Z,3.0,10.7,10.98,24,A,6.63,14,B,A,2025-11-19T19:00:26.975935785Z,I,10.7,3.0,2025-11-14T14:30:01.857150227Z,X,10.7,10.7,10.7,1.0,10.7,2025-11-14T14:30:00Z,3.0,10.7,2027-01-15,43000,0.5689,0.5913,0.0161,0.168,-0.0125,0.1648,11.8,11.9,11.8,2.0,11.9,2025-11-06T05:00:00Z,2.0,11.85
BTC251219C00031000,,,,,,,,,10.27,384,A,8.54,35,B,A,2025-11-19T19:04:58.631005548Z,,,,,,,,,,,,,,2025-12-19,31000,0.9081,0.8576,0.0219,0.0201,-0.0412,0.0255,,,,,,,,
BTC251121P00043000,3.4,3.4,2.66,3.0,2.67,2025-11-19T05:00:00Z,3.0,2.91,3.95,26,C,3.36,23,U,A,2025-11-19T19:04:54.429351766Z,a,3.4,1.0,2025-11-19T18:13:23.782358995Z,X,3.4,3.4,3.4,1.0,3.4,2025-11-19T18:13:00Z,1.0,3.4,2025-11-21,43000,0.8923,-0.8969,0.0688,-0.0021,-0.1126,0.0052,1.99,2.81,1.99,9.0,2.5,2025-11-18T05:00:00Z,19.0,2.265263
BTC270115P00046000,10.9,10.9,10.9,1.0,10.9,2025-11-18T05:00:00Z,1.0,10.9,13.16,18,U,9.34,29,A,A,2025-11-19T19:04:56.534985194Z,a,10.9,1.0,2025-11-18T17:48:02.665491592Z,J,10.9,10.9,10.9,1.0,10.9,2025-11-18T17:48:00Z,1.0,10.9,2027-01-15,46000,0.4899,-0.4807,0.0192,-0.3494,-0.0069,0.1691,10.72,10.72,10.72,1.0,10.72,2025-11-17T05:00:00Z,1.0,10.72
BTC260320C00059000,3.3,3.3,3.3,1.0,3.3,2025-10-16T04:00:00Z,1.0,3.3,1.27,231,A,0.48,23,U,A,2025-11-19T19:04:50.547168476Z,I,3.3,1.0,2025-10-16T16:00:57.061771548Z,P,3.3,3.3,3.3,1.0,3.3,2025-10-16T16:00:00Z,1.0,3.3,2026-03-20,59000,0.5656,0.1507,0.0182,0.0168,-0.013,0.0531,6.75,6.75,6.35,2.0,6.35,2025-10-06T04:00:00Z,3.0,6.483333
BTC260116C00045000,1.5,1.75,1.5,3.0,1.75,2025-11-19T05:00:00Z,11.0,1.572727,1.57,18,E,1.42,16,E,A,2025-11-19T19:03:55.977150047Z,I,1.5,6.0,2025-11-19T18:27:56.374115153Z,U,1.5,1.5,1.5,1.0,1.5,2025-11-19T18:27:00Z,6.0,1.5,2026-01-16,45000,0.5272,0.3118,0.0427,0.0172,-0.0264,0.0556,1.99,2.06,1.73,14.0,1.73,2025-11-18T05:00:00Z,157.0,1.996624
BTC270115P00075000,27.25,27.25,27.25,1.0,27.25,2025-08-01T04:00:00Z,5.0,27.25,38.5,12,E,34.15,13,E,A,2025-11-19T19:03:25.481467964Z,f,27.25,5.0,2025-08-01T16:10:29.502479723Z,M,27.25,27.25,27.25,1.0,27.25,2025-08-01T16:10:00Z,5.0,27.25,2027-01-15,75000,0.6408,-0.7017,0.0128,-0.7401,-0.0051,0.1471,25.55,25.55,25.55,2.0,25.55,2025-07-28T04:00:00Z,5.0,25.55
BTC260320C00060000,0.8,0.89,0.8,2.0,0.89,2025-11-19T05:00:00Z,105.0,0.885714,1.02,27,M,0.68,1,U, ,2025-11-19T19:01:45.36922372Z,I,0.8,5.0,2025-11-19T16:27:45.972750175Z,U,0.8,0.8,0.8,1.0,0.8,2025-11-19T16:27:00Z,5.0,0.8,2026-03-20,60000,0.5768,0.1451,0.0174,0.0162,-0.0129,0.0518,1.04,1.06,0.9,6.0,0.98,2025-11-17T05:00:00Z,6.0,0.986667
BTC260320C00030000,13.0,13.0,13.0,1.0,13.0,2025-11-18T05:00:00Z,1.0,13.0,13.29,595,X,10.82,215,A,A,2025-11-19T19:04:19.035698802Z,a,13.0,1.0,2025-11-18T18:13:26.31606708Z,J,13.0,13.0,13.0,1.0,13.0,2025-11-18T18:13:00Z,1.0,13.0,2026-03-20,30000,0.7508,0.8104,0.0159,0.0661,-0.0212,0.0616,22.1,22.1,22.1,1.0,22.1,2025-10-13T04:00:00Z,1.0,22.1
BTC270115P00068000,,,,,,,,,31.11,12,E,27.21,12,E,A,2025-11-19T19:03:45.064359704Z,,,,,,,,,,,,,,2027-01-15,68000,0.5562,-0.7067,0.0146,-0.6596,-0.0042,0.146,,,,,,,,
BTC260320C00065000,2.49,2.49,2.49,1.0,2.49,2025-10-23T04:00:00Z,10.0,2.49,0.73,12,E,0.47,1,J, ,2025-11-19T19:04:48.755423152Z,a,2.49,10.0,2025-10-23T14:51:15.650346992Z,B,2.49,2.49,2.49,1.0,2.49,2025-10-23T14:51:00Z,10.0,2.49,2026-03-20,65000,0.5953,0.1061,0.0135,0.0119,-0.0106,0.0416,2.43,2.43,2.43,1.0,2.43,2025-10-22T04:00:00Z,2.0,2.43
BTC280121C00057000,,,,,,,,,11.29,15,B,6.67,11,E,A,2025-11-19T19:03:18.939872107Z,,,,,,,,,,,,,,2028-01-21,57000,0.5638,0.5235,0.0121,0.2537,-0.0093,0.2316,,,,,,,,
BTC251219C00047000,0.45,0.47,0.45,2.0,0.47,2025-11-19T05:00:00Z,28.0,0.467857,0.62,15,E,0.07,1566,A,A,2025-11-19T19:04:18.36120159Z,a,0.45,3.0,2025-11-19T18:25:54.472364287Z,X,0.45,0.45,0.45,1.0,0.45,2025-11-19T18:25:00Z,3.0,0.45,2025-12-19,47000,0.4991,0.1297,0.0374,0.0039,-0.0204,0.0239,0.69,0.69,0.63,3.0,0.63,2025-11-18T05:00:00Z,16.0,0.63625
BTC260116C00049000,0.8,0.8,0.8,1.0,0.8,2025-11-19T05:00:00Z,1.0,0.8,1.27,318,X,0.08,1305,A,A,2025-11-19T19:04:59.500809252Z,I,0.8,1.0,2025-11-19T17:38:50.248041904Z,C,0.8,0.8,0.8,1.0,0.8,2025-11-19T17:38:00Z,1.0,0.8,2026-01-16,49000,0.5057,0.1729,0.0322,0.0098,-0.0182,0.0402,0.96,0.96,0.96,1.0,0.96,2025-11-18T05:00:00Z,1.0,0.96
BTC260320P00068000,,,,,,,,,29.69,21,E,26.55,20,B,A,2025-11-19T19:02:10.411566141Z,,,,,,,,,,,,,,2026-03-20,68000,0.5902,-0.9184,0.0113,-0.2134,-0.0016,0.0343,,,,,,,,
BTC260116P00058000,9.72,9.72,9.72,2.0,9.72,2025-09-08T04:00:00Z,3.0,9.72,19.47,35,B,16.91,35,B,A,2025-11-19T19:01:04.834947236Z,g,9.72,2.0,2025-09-08T15:06:24.005804194Z,C,9.72,9.72,9.72,2.0,9.72,2025-09-08T15:06:00Z,3.0,9.72,2026-01-16,58000,0.3577,-0.9951,0.0025,-0.0913,0.0055,0.0022,10.68,10.68,10.68,1.0,10.68,2025-09-04T04:00:00Z,3.0,10.68
BTC251121C00042000,0.12,0.15,0.05,8.0,0.12,2025-11-19T05:00:00Z,12.0,0.123333,0.17,268,E,0.07,20,U,A,2025-11-19T19:04:55.531097674Z,a,0.12,1.0,2025-11-19T18:21:48.337661044Z,C,0.12,0.12,0.12,1.0,0.12,2025-11-19T18:21:00Z,1.0,0.12,2025-11-21,42000,0.7027,0.1212,0.0981,0.0003,-0.1039,0.0059,0.55,0.65,0.3,23.0,0.35,2025-11-18T05:00:00Z,290.0,0.39869
BTC270115P00065000,18.53,18.53,18.53,1.0,18.53,2025-10-10T04:00:00Z,1.0,18.53,28.12,21,E,24.95,16,E,A,2025-11-19T19:02:46.97838334Z,f,18.53,1.0,2025-10-10T15:31:47.560211828Z,W,18.53,18.53,18.53,1.0,18.53,2025-10-10T15:31:00Z,1.0,18.53,2027-01-15,65000,0.5475,-0.6863,0.0153,-0.6199,-0.0047,0.1505,21.8,22.1,21.8,8.0,22.03,2025-07-07T04:00:00Z,150.0,21.925733
BTC270115C00067000,,,,,,,,,5.89,30,A,1.18,11,E,A,2025-11-19T19:04:43.659544203Z,,,,,,,,,,,,,,2027-01-15,67000,0.5642,0.3074,0.0147,0.0994,-0.0108,0.1491,,,,,,,,
BTC251219P00072000,,,,,,,,,32.88,13,Z,30.95,20,B, ,2025-11-19T19:00:05.195797079Z,,,,,,,,,,,,,,2025-12-19,72000,,,,,,,,,,,,,,
BTC251121P00057000,,,,,,,,,17.75,35,E,16.16,42,C,A,2025-11-19T19:04:47.011534105Z,,,,,,,,,,,,,,2025-11-21,57000,,,,,,,,,,,,,,
BTC260618C00058000,,,,,,,,,2.85,320,A,1.48,131,B,A,2025-11-19T19:03:52.606872477Z,,,,,,,,,,,,,,2026-06-18,58000,0.5595,0.2604,0.0193,0.0469,-0.0137,0.0974,,,,,,,,
BTC251219P00038000,1.52,1.52,1.24,3.0,1.24,2025-11-19T05:00:00Z,12.0,1.396667,1.97,27,B,1.42,45,E,A,2025-11-19T19:04:59.287449998Z,a,1.52,1.0,2025-11-19T16:01:28.211408655Z,I,1.52,1.52,1.52,1.0,1.52,2025-11-19T16:01:00Z,1.0,1.52,2025-12-19,38000,0.5442,-0.3668,0.0612,-0.0133,-0.0369,0.0426,1.49,1.49,1.49,1.0,1.49,2025-11-17T05:00:00Z,1.0,1.49
BTC260116C00073000,,,,,,,,,0.73,324,A,0.0,0,?,A,2025-11-19T19:00:46.069297122Z,,,,,,,,,,,,,,2026-01-16,73000,,,,,,,,,,,,,,
BTC260320C00063000,2.49,2.49,2.49,1.0,2.49,2025-10-17T04:00:00Z,10.0,2.49,1.03,141,B,0.08,434,A,A,2025-11-19T19:04:39.400153757Z,a,2.49,10.0,2025-10-17T14:14:40.519369582Z,X,2.49,2.49,2.49,1.0,2.49,2025-10-17T14:14:00Z,10.0,2.49,2026-03-20,63000,0.5574,0.1042,0.0143,0.0118,-0.0098,0.0411,4.22,4.22,4.22,1.0,4.22,2025-10-10T04:00:00Z,8.0,4.22
BTC280121C00063000,11.73,11.9,11.73,2.0,11.9,2025-09-22T04:00:00Z,39.0,11.834615,10.49,7,E,5.41,15,A,A,2025-11-19T19:04:53.168276399Z,g,11.73,15.0,2025-09-22T19:22:10.185000133Z,C,11.73,11.73,11.73,1.0,11.73,2025-09-22T19:22:00Z,15.0,11.73,2028-01-21,63000,0.5682,0.4782,0.0121,0.2372,-0.0093,0.2317,,,,,,,,
BTC260116C00048000,1.0,1.0,1.0,1.0,1.0,2025-11-19T05:00:00Z,2.0,1.0,0.98,16,U,0.88,10,Z,B,2025-11-19T19:01:55.449081725Z,I,1.0,2.0,2025-11-19T17:47:29.097081091Z,C,1.0,1.0,1.0,1.0,1.0,2025-11-19T17:47:00Z,2.0,1.0,2026-01-16,48000,0.532,0.2152,0.0349,0.012,-0.0219,0.046,1.15,1.2,1.15,7.0,1.15,2025-11-18T05:00:00Z,7.0,1.162857
BTC270115P00027000,,,,,,,,,5.06,13,E,0.52,18,A, ,2025-11-19T19:00:27.015590737Z,,,,,,,,,,,,,,2027-01-15,27000,0.5689,-0.1607,0.0101,-0.1056,-0.0061,0.1035,,,,,,,,
BTC280121C00048000,17.8,17.8,17.8,1.0,17.8,2025-10-14T04:00:00Z,10.0,17.8,13.58,6,B,8.69,11,E,A,2025-11-19T19:03:54.065847759Z,I,17.8,10.0,2025-10-14T13:30:00.390839788Z,I,17.8,17.8,17.8,1.0,17.8,2025-10-14T13:30:00Z,10.0,17.8,2028-01-21,48000,0.566,0.6056,0.0117,0.2773,-0.0091,0.2239,18.0,18.0,17.6,9.0,17.6,2025-09-19T04:00:00Z,36.0,17.904167
BTC260618P00056000,,,,,,,,,18.22,27,A,16.11,47,B,A,2025-11-19T19:04:58.675695396Z,,,,,,,,,,,,,,2026-06-18,56000,0.4939,-0.7541,0.0213,-0.2712,-0.0063,0.0945,,,,,,,,
BTC260116P00071000,,,,,,,,,32.14,16,Z,29.86,20,Z, ,2025-11-19T18:52:53.695385858Z,,,,,,,,,,,,,,2026-01-16,71000,,,,,,,,,,,,,,
BTC251121P00060000,,,,,,,,,20.92,90,B,18.63,45,X, ,2025-11-19T19:02:36.730434468Z,,,,,,,,,,,,,,2025-11-21,60000,,,,,,,,,,,,,,
BTC260320C00049000,2.97,2.97,2.97,1.0,2.97,2025-11-14T05:00:00Z,10.0,2.97,3.75,723,A,0.98,702,X,A,2025-11-19T19:04:59.077293626Z,a,2.97,10.0,2025-11-14T14:52:55.160381952Z,X,2.97,2.97,2.97,1.0,2.97,2025-11-14T14:52:00Z,10.0,2.97,2026-03-20,49000,0.5755,0.3266,0.0276,0.0349,-0.0206,0.0819,3.75,4.17,3.75,2.0,4.17,2025-11-13T05:00:00Z,4.0,3.96
BTC270115C00038000,,,,,,,,,12.98,40,A,8.51,17,A,A,2025-11-19T19:04:52.531774394Z,,,,,,,,,,,,,,2027-01-15,38000,0.5734,0.668,0.0149,0.1805,-0.0119,0.154,,,,,,,,
BTC260116P00030000,0.47,0.47,0.47,1.0,0.47,2025-11-18T05:00:00Z,3.0,0.47,0.87,25,M,0.37,19,E,A,2025-11-19T19:03:57.624886648Z,a,0.47,3.0,2025-11-18T16:19:06.062367598Z,X,0.47,0.47,0.47,1.0,0.47,2025-11-18T16:19:00Z,3.0,0.47,2026-01-16,30000,0.6471,-0.1121,0.0187,-0.008,-0.0162,0.03,0.44,0.44,0.44,1.0,0.44,2025-11-17T05:00:00Z,1.0,0.44
BTC260116C00053000,0.65,0.65,0.65,2.0,0.65,2025-11-17T05:00:00Z,14.0,0.65,0.87,286,A,0.12,25,U,A,2025-11-19T19:04:34.322702505Z,a,0.65,1.0,2025-11-17T20:05:46.624332355Z,B,0.65,0.65,0.65,1.0,0.65,2025-11-17T20:05:00Z,1.0,0.65,2026-01-16,53000,0.5687,0.1229,0.0227,0.0069,-0.0162,0.032,0.77,0.77,0.77,2.0,0.77,2025-11-14T05:00:00Z,19.0,0.77
BTC270115C00071000,6.7,6.7,6.7,1.0,6.7,2025-10-14T04:00:00Z,1.0,6.7,4.87,36,A,1.73,23,U,A,2025-11-19T19:04:24.155039287Z,I,6.7,1.0,2025-10-14T13:30:16.322621923Z,C,6.7,6.7,6.7,1.0,6.7,2025-10-14T13:30:00Z,1.0,6.7,2027-01-15,71000,0.5809,0.2864,0.0138,0.0925,-0.0107,0.1444,,,,,,,,
BTC280121C00062000,,,,,,,,,10.62,17,X,5.56,18,A,A,2025-11-19T19:04:51.989351534Z,,,,,,,,,,,,,,2028-01-21,62000,0.5667,0.4849,0.0121,0.2399,-0.0093,0.2319,,,,,,,,
BTC280121P00055000,,,,,,,,,23.41,8,E,18.17,12,U,A,2025-11-19T19:04:41.006025734Z,,,,,,,,,,,,,,2028-01-21,55000,0.5481,-0.4676,0.0125,-0.8526,-0.0045,0.2313,,,,,,,,
