symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,expires,price,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw
BTC280121C00043000,0.6039,0.6549,0.0108,0.2707,-0.0091,0.2085,14.8,15.2,14.8,3.0,15.06,2025-11-14T05:00:00Z,3.0,15.02,14.54,23,A,10.82,6,U,A,2025-11-20T19:59:20.97953469Z,I,14.8,1.0,2025-11-14T17:31:20.491397179Z,U,14.8,15.2,14.8,2.0,15.2,2025-11-14T17:31:00Z,2.0,15.0,2028-01-21,43000,18.2,18.2,18.2,1.0,18.2,2025-10-17T04:00:00Z,3.0,18.2
BTC260116C00067000,,,,,,,,,,,,,,,0.77,476,A,0.0,0,?,A,2025-11-20T19:59:13.11960431Z,,,,,,,,,,,,,,2026-01-16,67000,,,,,,,,
BTC280121C00042000,0.5979,0.6629,0.0108,0.2737,-0.0089,0.2067,13.8,13.8,13.8,1.0,13.8,2025-11-17T05:00:00Z,10.0,13.8,15.19,19,A,10.51,12,E,A,2025-11-20T19:59:28.909209094Z,I,13.8,10.0,2025-11-17T19:05:15.099270625Z,I,13.8,13.8,13.8,1.0,13.8,2025-11-17T19:05:00Z,10.0,13.8,2028-01-21,42000,15.2,15.6,15.2,31.0,15.58,2025-11-14T05:00:00Z,324.0,15.412901
BTC260116P00043000,0.4469,-0.6969,0.0515,-0.0504,-0.0173,0.053,,,,,,,,,6.39,142,A,4.65,632,A,A,2025-11-20T19:59:32.039170464Z,,,,,,,,,,,,,,2026-01-16,43000,,,,,,,,
BTC260618P00050000,0.4769,-0.6873,0.0255,-0.2259,-0.0077,0.1032,8.32,8.32,8.32,1.0,8.32,2025-11-03T05:00:00Z,1.0,8.32,13.79,11,P,11.93,426,A,A,2025-11-20T19:59:21.246050502Z,g,8.32,1.0,2025-11-03T15:56:57.37451759Z,A,8.32,8.32,8.32,1.0,8.32,2025-11-03T15:56:00Z,1.0,8.32,2026-06-18,50000,8.86,8.86,8.86,1.0,8.86,2025-10-23T04:00:00Z,1.0,8.86
BTC251219C00046000,0.527,0.1319,0.0374,0.0037,-0.0215,0.0231,0.3,0.3,0.3,1.0,0.3,2025-11-20T05:00:00Z,10.0,0.3,0.43,90,X,0.28,81,A,A,2025-11-20T19:59:21.55201915Z,I,0.3,10.0,2025-11-20T18:21:37.933497373Z,U,0.3,0.3,0.3,1.0,0.3,2025-11-20T18:21:00Z,10.0,0.3,2025-12-19,46000,0.83,0.9,0.83,8.0,0.83,2025-11-18T05:00:00Z,16.0,0.8475
BTC251219C00047000,0.5657,0.1219,0.033,0.0034,-0.0218,0.0219,0.25,0.4,0.25,5.0,0.4,2025-11-20T05:00:00Z,9.0,0.32,0.42,62,P,0.27,29,E, ,2025-11-20T19:37:04.34233974Z,I,0.25,4.0,2025-11-20T19:14:12.288109044Z,C,0.25,0.25,0.25,1.0,0.25,2025-11-20T19:14:00Z,4.0,0.25,2025-12-19,47000,0.45,0.47,0.45,2.0,0.47,2025-11-19T05:00:00Z,28.0,0.467857
BTC251121P00038000,0.7995,-0.3885,0.2384,-0.0004,-0.3064,0.0077,0.5,0.6,0.3,8.0,0.6,2025-11-20T05:00:00Z,12.0,0.485833,0.62,77,C,0.28,63,C,A,2025-11-20T19:59:40.605264976Z,I,0.5,1.0,2025-11-20T19:23:28.116638725Z,I,0.5,0.5,0.5,1.0,0.5,2025-11-20T19:23:00Z,1.0,0.5,2025-11-21,38000,0.35,1.0,0.35,4.0,1.0,2025-11-19T05:00:00Z,4.0,0.5675
BTC260116P00053000,0.3861,-0.9769,0.0093,-0.081,0.0027,0.0083,5.55,5.55,4.9,3.0,4.9,2025-10-27T04:00:00Z,6.0,5.341667,15.38,28,X,13.24,35,B, ,2025-11-20T19:57:38.590964935Z,a,5.55,1.0,2025-10-27T14:25:37.495680773Z,A,5.55,5.55,5.55,1.0,5.55,2025-10-27T14:25:00Z,1.0,5.55,2026-01-16,53000,6.95,6.95,6.95,1.0,6.95,2025-10-20T04:00:00Z,5.0,6.95
BTC260320P00059000,0.506,-0.9015,0.0156,-0.1806,-0.0023,0.0382,,,,,,,,,20.89,24,C,19.72,31,B, ,2025-11-20T19:58:13.7389322Z,,,,,,,,,,,,,,2026-03-20,59000,,,,,,,,
BTC260116P00070000,,,,,,,28.25,28.25,28.25,2.0,28.25,2025-11-17T05:00:00Z,10.0,28.25,32.86,20,Z,30.83,21,E,A,2025-11-20T19:57:54.447066793Z,g,28.25,5.0,2025-11-17T16:44:04.365872224Z,C,28.25,28.25,28.25,2.0,28.25,2025-11-17T16:44:00Z,10.0,28.25,2026-01-16,70000,18.8,18.85,18.75,11.0,18.8,2025-07-21T04:00:00Z,120.0,18.81025
BTC260320P00057000,0.446,-0.914,0.016,-0.1753,-0.0008,0.0346,,,,,,,,,18.98,32,A,17.46,31,B,A,2025-11-20T19:59:11.519144747Z,,,,,,,,,,,,,,2026-03-20,57000,,,,,,,,
BTC270115P00075000,0.6153,-0.7328,0.013,-0.7479,-0.0037,0.1357,27.25,27.25,27.25,1.0,27.25,2025-08-01T04:00:00Z,5.0,27.25,38.48,13,E,34.91,13,E,A,2025-11-20T19:59:37.267946861Z,f,27.25,5.0,2025-08-01T16:10:29.502479723Z,M,27.25,27.25,27.25,1.0,27.25,2025-08-01T16:10:00Z,5.0,27.25,2027-01-15,75000,25.55,25.55,25.55,2.0,25.55,2025-07-28T04:00:00Z,5.0,25.55
BTC270115P00044000,0.499,-0.4642,0.0193,-0.3277,-0.007,0.1639,6.4,6.4,6.4,1.0,6.4,2025-09-30T04:00:00Z,2.0,6.4,12.06,31,A,9.1,54,A,A,2025-11-20T19:59:23.741342247Z,I,6.57,2.0,2025-09-30T17:40:27.219148544Z,I,6.4,6.4,6.4,1.0,6.4,2025-09-30T17:40:00Z,2.0,6.4,2027-01-15,44000,,,,,,,,
BTC251219P00065000,,,,,,,15.22,15.22,15.22,1.0,15.22,2025-09-23T04:00:00Z,1.0,15.22,28.37,20,A,25.72,20,B,A,2025-11-20T19:59:37.517991946Z,n,15.31,1.0,2025-09-23T13:30:01.650949672Z,C,15.22,15.22,15.22,1.0,15.22,2025-09-23T13:30:00Z,1.0,15.22,2025-12-19,65000,,,,,,,,
BTC251219C00034000,0.7908,0.7496,0.0371,0.0181,-0.0494,0.0344,,,,,,,,,6.93,897,X,4.99,245,X, ,2025-11-20T19:58:28.717474744Z,,,,,,,,,,,,,,2025-12-19,34000,,,,,,,,
BTC260618C00045000,0.5863,0.4661,0.0233,0.0755,-0.0175,0.1158,5.58,5.58,5.58,1.0,5.58,2025-11-17T05:00:00Z,20.0,5.58,5.68,378,A,3.87,13,E,A,2025-11-20T19:59:33.34605399Z,a,5.58,20.0,2025-11-17T20:16:12.679384936Z,I,5.58,5.58,5.58,1.0,5.58,2025-11-17T20:16:00Z,20.0,5.58,2026-06-18,45000,7.16,7.16,7.16,1.0,7.16,2025-11-13T05:00:00Z,1.0,7.16
BTC270115C00056000,0.5844,0.4119,0.0161,0.1226,-0.0122,0.1606,10.6,10.6,10.6,1.0,10.6,2025-10-29T04:00:00Z,1.0,10.6,6.27,13,E,4.12,8,U,A,2025-11-20T19:45:48.206231728Z,I,10.6,1.0,2025-10-29T13:30:00.774962454Z,X,10.6,10.6,10.6,1.0,10.6,2025-10-29T13:30:00Z,1.0,10.6,2027-01-15,56000,10.2,10.2,10.2,1.0,10.2,2025-10-27T04:00:00Z,1.0,10.2
BTC251219P00020000,,,,,,,0.05,0.05,0.05,1.0,0.05,2025-09-23T04:00:00Z,1.0,0.05,0.73,368,A,0.0,0,?,A,2025-11-20T19:45:48.220409385Z,I,0.05,1.0,2025-09-23T13:33:19.41161011Z,I,0.05,0.05,0.05,1.0,0.05,2025-09-23T13:33:00Z,1.0,0.05,2025-12-19,20000,0.07,0.07,0.07,1.0,0.07,2025-09-22T04:00:00Z,1.0,0.07
BTC270115P00055000,0.5244,-0.6119,0.0177,-0.4885,-0.0058,0.1581,14.0,14.0,14.0,1.0,14.0,2025-10-14T04:00:00Z,2.0,14.0,20.65,12,E,17.04,13,E,A,2025-11-20T19:37:04.230698789Z,I,14.0,2.0,2025-10-14T13:30:16.95140531Z,A,14.0,14.0,14.0,1.0,14.0,2025-10-14T13:30:00Z,2.0,14.0,2027-01-15,55000,11.7,11.7,11.7,1.0,11.7,2025-10-08T04:00:00Z,1.0,11.7
BTC251121C00055000,,,,,,,0.03,0.03,0.03,1.0,0.03,2025-11-20T05:00:00Z,10.0,0.03,0.07,1,X,0.0,0,?, ,2025-11-20T16:59:30.162009203Z,g,0.03,10.0,2025-11-20T17:20:29.894705737Z,C,0.03,0.03,0.03,1.0,0.03,2025-11-20T17:20:00Z,10.0,0.03,2025-11-21,55000,0.01,0.01,0.01,1.0,0.01,2025-11-19T05:00:00Z,1.0,0.01
BTC270115P00032000,0.5215,-0.2489,0.0147,-0.1606,-0.0068,0.1308,,,,,,,,,6.18,6,S,2.55,15,A,A,2025-11-20T19:59:39.880161939Z,,,,,,,,,,,,,,2027-01-15,32000,,,,,,,,
BTC260320P00035000,0.5447,-0.3104,0.0294,-0.0486,-0.0161,0.0777,2.69,2.69,2.6,2.0,2.6,2025-11-20T05:00:00Z,2.0,2.645,3.14,44,X,2.57,43,P, ,2025-11-20T19:59:26.135427417Z,a,2.69,1.0,2025-11-20T16:48:33.705327576Z,B,2.69,2.69,2.69,1.0,2.69,2025-11-20T16:48:00Z,1.0,2.69,2026-03-20,35000,2.37,2.37,2.37,1.0,2.37,2025-11-19T05:00:00Z,1.0,2.37
BTC260116C00058000,0.7047,0.0937,0.0156,0.005,-0.016,0.0254,0.53,0.53,0.53,1.0,0.53,2025-11-20T05:00:00Z,1.0,0.53,0.77,697,A,0.07,67,B,A,2025-11-20T19:58:40.505603604Z,f,0.53,1.0,2025-11-20T16:05:49.455703118Z,I,0.53,0.53,0.53,1.0,0.53,2025-11-20T16:05:00Z,1.0,0.53,2026-01-16,58000,1.62,1.9,1.62,2.0,1.9,2025-10-31T04:00:00Z,6.0,1.666667
BTC251121C00046000,,,,,,,0.03,0.05,0.03,2.0,0.05,2025-11-20T05:00:00Z,3.0,0.043333,0.07,1,H,0.0,0,?, ,2025-11-20T16:13:33.344586781Z,a,0.03,1.0,2025-11-20T16:27:20.61632478Z,B,0.03,0.03,0.03,1.0,0.03,2025-11-20T16:27:00Z,1.0,0.03,2025-11-21,46000,0.13,0.13,0.13,1.0,0.13,2025-11-18T05:00:00Z,1.0,0.13
BTC280121C00058000,0.574,0.508,0.0123,0.2397,-0.0092,0.2257,17.2,17.2,17.2,1.0,17.2,2025-10-03T04:00:00Z,6.0,17.2,10.48,40,A,6.46,13,E,A,2025-11-20T19:59:37.584736047Z,n,17.2,6.0,2025-10-03T16:39:31.795129468Z,I,17.2,17.2,17.2,1.0,17.2,2025-10-03T16:39:00Z,6.0,17.2,2028-01-21,58000,13.0,13.0,13.0,1.0,13.0,2025-09-23T04:00:00Z,6.0,13.0
BTC270115C00025000,0.5538,0.8615,0.0097,0.1908,-0.0076,0.0911,18.4,18.4,17.67,10.0,18.02,2025-11-19T05:00:00Z,10.0,18.101,17.53,17,S,15.58,35,A,A,2025-11-20T19:59:41.835893148Z,I,18.4,1.0,2025-11-19T20:51:34.411268221Z,N,18.4,18.4,17.67,2.0,17.67,2025-11-19T20:51:00Z,2.0,18.035,2027-01-15,25000,19.4,19.4,19.4,1.0,19.4,2025-11-18T05:00:00Z,1.0,19.4
BTC251219P00042000,0.571,-0.6752,0.0582,-0.0243,-0.035,0.039,4.45,4.45,3.95,3.0,3.95,2025-11-20T05:00:00Z,3.0,4.24,5.0,194,A,4.32,52,P,A,2025-11-20T19:59:41.872244819Z,I,4.45,1.0,2025-11-20T18:33:14.667524684Z,Z,4.45,4.45,4.45,1.0,4.45,2025-11-20T18:33:00Z,1.0,4.45,2025-12-19,42000,3.2,3.2,2.96,3.0,3.1,2025-11-19T05:00:00Z,4.0,3.115
BTC251121P00040000,0.8432,-0.8137,0.1581,-0.0009,-0.2236,0.0054,1.8,1.85,0.45,16.0,0.45,2025-11-20T05:00:00Z,19.0,1.221579,1.88,41,X,1.62,28,P, ,2025-11-20T19:59:21.590029962Z,I,1.8,1.0,2025-11-20T19:43:30.268254267Z,X,1.8,1.8,1.8,1.0,1.8,2025-11-20T19:43:00Z,1.0,1.8,2025-11-21,40000,1.05,1.3,0.53,25.0,0.55,2025-11-19T05:00:00Z,135.0,1.10963
BTC251219C00075000,,,,,,,0.2,0.2,0.2,1.0,0.2,2025-11-13T05:00:00Z,1.0,0.2,0.73,450,A,0.0,0,?,A,2025-11-20T19:45:48.221583525Z,I,0.18,1.0,2025-11-13T18:52:10.333268615Z,P,0.2,0.2,0.2,1.0,0.2,2025-11-13T18:52:00Z,1.0,0.2,2025-12-19,75000,0.21,0.21,0.21,1.0,0.21,2025-10-30T04:00:00Z,5.0,0.21
BTC260618P00047000,0.5158,-0.6044,0.0256,-0.1969,-0.0103,0.1122,8.98,8.98,8.98,1.0,8.98,2025-11-14T05:00:00Z,5.0,8.98,12.16,469,A,9.86,582,X,A,2025-11-20T19:59:16.787691878Z,g,8.98,5.0,2025-11-14T19:06:10.698141855Z,C,8.98,8.98,8.98,1.0,8.98,2025-11-14T19:06:00Z,5.0,8.98,2026-06-18,47000,,,,,,,,
BTC280121P00065000,0.5455,-0.565,0.0128,-1.094,-0.0031,0.2227,,,,,,,,,29.83,13,S,27.6,10,U,A,2025-11-20T19:45:48.206231728Z,,,,,,,,,,,,,,2028-01-21,65000,,,,,,,,
BTC260320P00067000,0.6805,-0.8846,0.013,-0.2053,-0.0056,0.0429,,,,,,,,,29.44,24,X,27.49,20,E, ,2025-11-20T19:59:15.250042286Z,,,,,,,,,,,,,,2026-03-20,67000,,,,,,,,
BTC260320P00042000,0.4838,-0.5546,0.0371,-0.0901,-0.0147,0.087,5.5,5.5,5.5,1.0,5.5,2025-11-20T05:00:00Z,1.0,5.5,6.67,81,X,5.53,752,X,A,2025-11-20T19:55:16.046398215Z,I,5.5,1.0,2025-11-20T16:57:40.426243846Z,C,5.5,5.5,5.5,1.0,5.5,2025-11-20T16:57:00Z,1.0,5.5,2026-03-20,42000,5.76,5.76,5.64,2.0,5.64,2025-11-19T05:00:00Z,2.0,5.7
BTC270115C00045000,0.5543,0.5396,0.0174,0.1546,-0.0121,0.1638,8.02,8.3,8.02,2.0,8.3,2025-11-20T05:00:00Z,9.0,8.268889,7.72,25,P,6.94,1,A,B,2025-11-20T19:59:40.189073129Z,a,8.02,1.0,2025-11-20T15:55:34.957349471Z,B,8.02,8.02,8.02,1.0,8.02,2025-11-20T15:55:00Z,1.0,8.02,2027-01-15,45000,8.69,8.69,8.3,3.0,8.3,2025-11-18T05:00:00Z,7.0,8.355714
BTC260320C00061000,0.6045,0.1304,0.0159,0.014,-0.0122,0.0467,3.0,3.0,3.0,1.0,3.0,2025-10-23T04:00:00Z,1.0,3.0,1.13,539,A,0.38,61,A,A,2025-11-20T19:59:33.776466086Z,I,3.02,1.0,2025-10-23T16:40:53.182666268Z,P,3.0,3.0,3.0,1.0,3.0,2025-10-23T16:40:00Z,1.0,3.0,2026-03-20,61000,4.95,4.95,4.95,1.0,4.95,2025-10-09T04:00:00Z,1.0,4.95
BTC260320C00069000,0.632,0.0808,0.0108,0.0087,-0.009,0.033,3.12,3.25,3.12,2.0,3.25,2025-10-03T04:00:00Z,5.0,3.172,0.82,275,A,0.07,59,A,A,2025-11-20T19:59:38.584924989Z,g,3.12,3.0,2025-10-03T17:52:31.474796422Z,C,3.12,3.12,3.12,1.0,3.12,2025-10-03T17:52:00Z,3.0,3.12,2026-03-20,69000,,,,,,,,
BTC270115P00066000,0.5421,-0.7154,0.0152,-0.64,-0.0037,0.14,,,,,,,,,30.03,18,P,25.98,14,E, ,2025-11-20T19:37:04.342976684Z,,,,,,,,,,,,,,2027-01-15,66000,,,,,,,,
BTC251219C00030000,0.9319,0.8609,0.022,0.0189,-0.0411,0.024,18.5,18.5,18.5,1.0,18.5,2025-10-22T04:00:00Z,25.0,18.5,10.06,445,A,8.57,115,A, ,2025-11-20T19:59:26.21232141Z,a,18.5,25.0,2025-10-22T16:39:49.939369358Z,X,18.5,18.5,18.5,1.0,18.5,2025-10-22T16:39:00Z,25.0,18.5,2025-12-19,30000,18.21,18.21,18.21,1.0,18.21,2025-06-02T04:00:00Z,1.0,18.21
BTC251121P00046000,,,,,,,6.0,6.0,5.75,2.0,5.75,2025-11-20T05:00:00Z,2.0,5.875,7.95,57,B,6.21,40,C,A,2025-11-20T19:59:30.670968089Z,g,6.0,1.0,2025-11-20T15:35:37.898917514Z,A,6.0,6.0,6.0,1.0,6.0,2025-11-20T15:35:00Z,1.0,6.0,2025-11-21,46000,6.7,6.7,5.67,5.0,5.67,2025-11-19T05:00:00Z,13.0,6.357692
BTC280121P00053000,0.5619,-0.4556,0.0125,-0.8169,-0.0046,0.2244,14.0,14.0,14.0,1.0,14.0,2025-10-10T04:00:00Z,5.0,14.0,22.48,13,E,17.81,13,S,A,2025-11-20T19:45:48.20642366Z,g,14.0,5.0,2025-10-10T19:50:02.579381288Z,C,14.0,14.0,14.0,1.0,14.0,2025-10-10T19:50:00Z,5.0,14.0,2028-01-21,53000,13.68,13.68,13.68,1.0,13.68,2025-09-19T04:00:00Z,1.0,13.68
BTC251121C00035000,,,,,,,4.33,4.41,4.33,2.0,4.41,2025-11-19T05:00:00Z,2.0,4.37,4.78,379,C,3.14,60,X,A,2025-11-20T19:59:29.653638284Z,a,4.33,1.0,2025-11-19T20:16:20.096328393Z,B,4.33,4.33,4.33,1.0,4.33,2025-11-19T20:16:00Z,1.0,4.33,2025-11-21,35000,6.33,6.33,5.5,8.0,5.5,2025-11-18T05:00:00Z,21.0,5.809524
BTC260618C00035000,0.6055,0.6841,0.0202,0.1001,-0.0167,0.1036,9.36,9.6,9.36,3.0,9.6,2025-11-19T05:00:00Z,9.0,9.395556,9.96,688,X,7.8,146,A,A,2025-11-20T19:59:36.115312072Z,a,9.36,7.0,2025-11-19T20:57:36.221370919Z,X,9.36,9.36,9.36,1.0,9.36,2025-11-19T20:57:00Z,7.0,9.36,2026-06-18,35000,10.56,10.56,10.25,2.0,10.25,2025-11-18T05:00:00Z,5.0,10.374
BTC260618P00057000,0.4883,-0.7945,0.02,-0.2836,-0.0046,0.0829,,,,,,,,,19.75,30,X,17.78,36,B, ,2025-11-20T19:37:04.344775168Z,,,,,,,,,,,,,,2026-06-18,57000,,,,,,,,
BTC280121C00062000,0.5804,0.4806,0.0121,0.2293,-0.0092,0.2255,,,,,,,,,9.16,10,P,6.63,13,E,A,2025-11-20T19:58:17.468048502Z,,,,,,,,,,,,,,2028-01-21,62000,,,,,,,,
BTC260618P00070000,0.6823,-0.8049,0.0139,-0.3609,-0.0066,0.0804,,,,,,,,,33.34,34,X,30.29,31,B,A,2025-11-20T19:48:00.754202703Z,,,,,,,,,,,,,,2026-06-18,70000,,,,,,,,
BTC251121C00070000,,,,,,,0.05,0.05,0.05,1.0,0.05,2025-11-10T05:00:00Z,1.0,0.05,0.03,42,P,0.0,0,?, ,2025-11-20T19:37:04.342986257Z,I,0.05,1.0,2025-11-10T14:47:26.974129121Z,U,0.05,0.05,0.05,1.0,0.05,2025-11-10T14:47:00Z,1.0,0.05,2025-11-21,70000,0.06,0.06,0.06,1.0,0.06,2025-11-06T05:00:00Z,1.0,0.06
BTC260618P00046000,0.4711,-0.6046,0.0281,-0.1899,-0.0092,0.1122,,,,,,,,,10.75,12,P,8.82,432,A,A,2025-11-20T19:59:29.4745005Z,,,,,,,,,,,,,,2026-06-18,46000,,,,,,,,
BTC270115P00033000,0.4745,-0.2637,0.0167,-0.165,-0.0062,0.1348,,,,,,,,,5.62,13,E,2.73,14,A,A,2025-11-20T19:59:07.754208755Z,,,,,,,,,,,,,,2027-01-15,33000,,,,,,,,
BTC251219P00051000,,,,,,,4.3,4.3,4.3,1.0,4.3,2025-10-29T04:00:00Z,1.0,4.3,13.17,40,B,11.48,40,B,A,2025-11-20T19:56:47.038862487Z,I,4.3,1.0,2025-10-29T19:30:37.915597166Z,U,4.3,4.3,4.3,1.0,4.3,2025-10-29T19:30:00Z,1.0,4.3,2025-12-19,51000,3.4,3.4,3.4,1.0,3.4,2025-10-27T04:00:00Z,1.0,3.4
BTC251121C00064000,,,,,,,0.05,0.05,0.05,1.0,0.05,2025-11-07T05:00:00Z,1.0,0.05,0.73,509,X,0.0,0,?, ,2025-11-20T19:45:48.206215759Z,I,0.05,1.0,2025-11-07T18:00:09.167746624Z,C,0.05,0.05,0.05,1.0,0.05,2025-11-07T18:00:00Z,1.0,0.05,2025-11-21,64000,0.05,0.05,0.05,1.0,0.05,2025-11-04T05:00:00Z,1.0,0.05
BTC251219C00045000,0.5283,0.1668,0.0437,0.0047,-0.0253,0.0271,0.49,0.68,0.49,8.0,0.68,2025-11-20T05:00:00Z,41.0,0.565854,0.57,46,P,0.38,30,P, ,2025-11-20T19:45:48.20710769Z,I,0.49,2.0,2025-11-20T18:31:50.102031994Z,Z,0.49,0.49,0.49,1.0,0.49,2025-11-20T18:31:00Z,2.0,0.49,2025-12-19,45000,0.6,1.0,0.6,18.0,1.0,2025-11-19T05:00:00Z,72.0,0.735833
BTC280121C00048000,0.5754,0.597,0.0119,0.2652,-0.0091,0.219,17.8,17.8,17.8,1.0,17.8,2025-10-14T04:00:00Z,10.0,17.8,12.76,35,A,8.66,13,E,A,2025-11-20T19:59:33.600730959Z,I,17.8,10.0,2025-10-14T13:30:00.390839788Z,I,17.8,17.8,17.8,1.0,17.8,2025-10-14T13:30:00Z,10.0,17.8,2028-01-21,48000,18.0,18.0,17.6,9.0,17.6,2025-09-19T04:00:00Z,36.0,17.904167
BTC251219P00048000,,,,,,,4.4,4.4,4.4,1.0,4.4,2025-11-05T05:00:00Z,1.0,4.4,10.02,78,X,8.52,60,C,A,2025-11-20T19:59:38.978788635Z,g,4.4,1.0,2025-11-05T17:00:36.894509636Z,A,4.4,4.4,4.4,1.0,4.4,2025-11-05T17:00:00Z,1.0,4.4,2025-12-19,48000,4.67,4.67,4.2,2.0,4.2,2025-11-04T05:00:00Z,2.0,4.435
BTC260116C00046000,0.5719,0.2555,0.037,0.0135,-0.0254,0.0488,1.05,1.05,1.05,1.0,1.05,2025-11-20T05:00:00Z,5.0,1.05,1.52,566,A,0.87,68,B,O,2025-11-20T19:59:31.820083072Z,I,1.05,5.0,2025-11-20T17:35:19.045841913Z,P,1.05,1.05,1.05,1.0,1.05,2025-11-20T17:35:00Z,5.0,1.05,2026-01-16,46000,1.3,1.35,1.3,3.0,1.35,2025-11-19T05:00:00Z,9.0,1.305556
BTC260618C00054000,0.5725,0.3024,0.0209,0.0519,-0.0148,0.1017,,,,,,,,,3.42,372,A,1.78,115,B,A,2025-11-20T19:58:53.009190342Z,,,,,,,,,,,,,,2026-06-18,54000,,,,,,,,
BTC280121P00052000,0.535,-0.4599,0.0131,-0.7921,-0.0043,0.2246,13.55,13.55,13.55,1.0,13.55,2025-10-13T04:00:00Z,2.0,13.55,20.95,13,S,16.72,17,S, ,2025-11-20T19:43:54.848978584Z,f,13.55,2.0,2025-10-13T13:30:02.567099916Z,J,13.55,13.55,13.55,1.0,13.55,2025-10-13T13:30:00Z,2.0,13.55,2028-01-21,52000,13.0,13.2,12.98,9.0,13.07,2025-10-10T04:00:00Z,19.0,13.027368
BTC260320C00052000,0.5913,0.2463,0.0242,0.0258,-0.0179,0.0694,1.5,1.5,1.5,1.0,1.5,2025-11-19T05:00:00Z,1.0,1.5,2.98,822,A,0.27,802,A,A,2025-11-20T19:58:40.664798544Z,I,1.5,1.0,2025-11-19T17:37:44.04206604Z,A,1.5,1.5,1.5,1.0,1.5,2025-11-19T17:37:00Z,1.0,1.5,2026-03-20,52000,2.25,2.25,2.25,1.0,2.25,2025-11-14T05:00:00Z,5.0,2.25
BTC251219P00069000,,,,,,,,,,,,,,,32.479,20,X,29.24,20,E, ,2025-11-20T19:58:40.27687031Z,,,,,,,,,,,,,,2025-12-19,69000,,,,,,,,
BTC260116C00054000,0.6397,0.1158,0.0201,0.0062,-0.017,0.0296,0.45,0.45,0.45,1.0,0.45,2025-11-20T05:00:00Z,2.0,0.45,0.82,420,A,0.17,86,A,A,2025-11-20T19:59:26.643404743Z,a,0.45,2.0,2025-11-20T16:05:12.77737066Z,X,0.45,0.45,0.45,1.0,0.45,2025-11-20T16:05:00Z,2.0,0.45,2026-01-16,54000,0.42,0.42,0.42,2.0,0.42,2025-11-19T05:00:00Z,10.0,0.42
BTC260320C00056000,0.584,0.1787,0.0203,0.019,-0.0146,0.0575,3.25,3.25,3.25,1.0,3.25,2025-11-03T05:00:00Z,5.0,3.25,1.57,546,A,0.58,54,A,A,2025-11-20T19:59:22.162421969Z,a,3.25,5.0,2025-11-03T14:55:36.35836558Z,X,3.25,3.25,3.25,1.0,3.25,2025-11-03T14:55:00Z,5.0,3.25,2026-03-20,56000,4.57,4.57,4.57,1.0,4.57,2025-10-15T04:00:00Z,1.0,4.57
BTC260320C00041000,0.5522,0.497,0.0328,0.0496,-0.0218,0.0879,4.03,4.03,4.03,1.0,4.03,2025-11-20T05:00:00Z,30.0,4.03,4.45,406,X,3.54,42,P,A,2025-11-20T19:59:32.039175576Z,a,4.03,30.0,2025-11-20T18:19:45.966369949Z,I,4.03,4.03,4.03,1.0,4.03,2025-11-20T18:19:00Z,30.0,4.03,2026-03-20,41000,4.47,4.8,4.47,2.0,4.8,2025-11-19T05:00:00Z,8.0,4.5525
BTC270115C00042000,0.5754,0.5908,0.0164,0.1624,-0.0123,0.1603,8.9,8.95,8.9,2.0,8.95,2025-11-19T05:00:00Z,2.0,8.925,9.57,27,A,7.67,9,D,A,2025-11-20T19:59:41.849821316Z,I,8.9,1.0,2025-11-19T20:46:17.725752909Z,P,8.9,8.9,8.9,1.0,8.9,2025-11-19T20:46:00Z,1.0,8.9,2027-01-15,42000,10.2,10.2,9.84,2.0,9.84,2025-11-18T05:00:00Z,3.0,10.08
BTC260320P00061000,0.6006,-0.8716,0.0159,-0.1842,-0.0057,0.0462,,,,,,,,,23.45,21,X,21.66,31,B, ,2025-11-20T19:59:29.554721897Z,,,,,,,,,,,,,,2026-03-20,61000,,,,,,,,
BTC260320C00070000,0.6374,0.0771,0.0103,0.0083,-0.0087,0.0319,0.45,0.45,0.45,1.0,0.45,2025-11-20T05:00:00Z,5.0,0.45,0.73,271,A,0.12,31,P,A,2025-11-20T19:59:07.04855168Z,I,0.45,5.0,2025-11-20T14:30:00.608424965Z,X,0.45,0.45,0.45,1.0,0.45,2025-11-20T14:30:00Z,5.0,0.45,2026-03-20,70000,0.31,0.34,0.31,2.0,0.34,2025-11-19T05:00:00Z,2.0,0.325
BTC260116P00062000,0.7529,-0.925,0.0124,-0.0923,-0.0079,0.0215,,,,,,,,,24.54,22,Z,22.56,20,B,A,2025-11-20T19:45:48.206400031Z,,,,,,,,,,,,,,2026-01-16,62000,,,,,,,,
