symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price
BTC260116P00046000,0.5771,-0.7826,0.0351,-0.0581,-0.0183,0.0427,5.71,5.71,5.71,1.0,5.71,2025-11-17T05:00:00Z,5.0,5.71,10.25,76,X,8.21,53,C,A,2025-11-21T20:59:45.207076887Z,g,5.71,5.0,2025-11-17T14:40:07.809113778Z,C,5.71,5.71,5.71,1.0,5.71,2025-11-17T14:40:00Z,5.0,5.71,5.5,5.5,5.5,1.0,5.5,2025-11-14T05:00:00Z,1.0,5.5,2026-01-16,46000
BTC260116C00066000,,,,,,,,,,,,,,,0.73,488,A,0.0,0,?,A,2025-11-21T20:59:58.561909826Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,66000
BTC260116C00020000,,,,,,,18.55,20.0,18.55,2.0,20.0,2025-11-20T05:00:00Z,3.0,19.033333,18.57,318,A,17.28,47,X, ,2025-11-21T20:59:52.187804335Z,a,18.55,2.0,2025-11-20T19:02:30.874765229Z,J,18.55,18.55,18.55,1.0,18.55,2025-11-20T19:02:00Z,2.0,18.55,21.1,21.1,21.1,1.0,21.1,2025-11-19T05:00:00Z,2.0,21.1,2026-01-16,20000
BTC260116P00072000,,,,,,,,,,,,,,,36.14,20,Z,34.15,20,Z, ,2025-11-21T20:58:52.805424178Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,72000
BTC260320P00052000,0.6327,-0.7578,0.0232,-0.142,-0.0133,0.0665,7.3,7.3,6.6,4.0,7.18,2025-10-13T04:00:00Z,23.0,7.217391,16.73,73,C,14.38,76,A, ,2025-11-21T20:59:38.734157566Z,g,7.3,10.0,2025-10-13T15:57:47.551149567Z,C,7.3,7.3,7.3,1.0,7.3,2025-10-13T15:57:00Z,10.0,7.3,5.98,5.98,5.85,3.0,5.85,2025-10-09T04:00:00Z,23.0,5.923478,2026-03-20,52000
BTC280121P00060000,0.5635,-0.528,0.0128,-0.988,-0.0038,0.2192,20.84,20.84,20.84,1.0,20.84,2025-10-16T04:00:00Z,2.0,20.84,28.18,42,A,23.58,22,A,A,2025-11-21T20:59:49.733415773Z,a,20.84,2.0,2025-10-16T16:43:29.135361087Z,X,20.84,20.84,20.84,1.0,20.84,2025-10-16T16:43:00Z,2.0,20.84,,,,,,,,,2028-01-21,60000
BTC280121C00070000,0.5827,0.4129,0.0121,0.1988,-0.0087,0.2145,6.94,6.94,6.94,1.0,6.94,2025-11-17T05:00:00Z,1.0,6.94,8.02,68,A,4.53,31,A,A,2025-11-21T20:59:56.225426807Z,g,6.94,1.0,2025-11-17T16:00:48.185448237Z,A,6.94,6.94,6.94,1.0,6.94,2025-11-17T16:00:00Z,1.0,6.94,8.72,8.72,8.72,1.0,8.72,2025-11-04T05:00:00Z,3.0,8.72,2028-01-21,70000
BTC270115P00044000,0.5315,-0.472,0.0187,-0.3357,-0.0074,0.1596,6.4,6.4,6.4,1.0,6.4,2025-09-30T04:00:00Z,2.0,6.4,13.57,54,A,9.57,39,A,A,2025-11-21T20:59:52.591432697Z,I,6.57,2.0,2025-09-30T17:40:27.219148544Z,I,6.4,6.4,6.4,1.0,6.4,2025-09-30T17:40:00Z,2.0,6.4,,,,,,,,,2027-01-15,44000
BTC251219P00047000,0.7575,-0.8381,0.0318,-0.0306,-0.0305,0.025,9.95,9.95,9.69,2.0,9.69,2025-11-21T05:00:00Z,2.0,9.82,10.92,42,A,9.13,36,A,A,2025-11-21T20:57:22.090387653Z,f,9.95,1.0,2025-11-21T16:04:44.229151417Z,I,9.95,9.95,9.95,1.0,9.95,2025-11-21T16:04:00Z,1.0,9.95,8.3,8.3,8.3,1.0,8.3,2025-11-20T05:00:00Z,1.0,8.3,2025-12-19,47000
BTC260116P00056000,0.6797,-0.9149,0.0158,-0.0796,-0.0083,0.0226,6.06,6.06,6.06,2.0,6.06,2025-10-08T04:00:00Z,5.0,6.06,19.72,35,B,17.44,42,C,A,2025-11-21T20:57:22.089452673Z,a,6.06,2.0,2025-10-08T14:07:01.632388376Z,B,6.06,6.06,6.06,2.0,6.06,2025-10-08T14:07:00Z,5.0,6.06,6.06,6.06,6.06,1.0,6.06,2025-10-07T04:00:00Z,3.0,6.06,2026-01-16,56000
BTC260116C00059000,0.7589,0.0843,0.014,0.0042,-0.0158,0.0225,0.24,0.24,0.24,1.0,0.24,2025-11-19T05:00:00Z,1.0,0.24,0.68,421,A,0.08,1,U,B,2025-11-21T20:59:58.41840714Z,a,0.24,1.0,2025-11-19T20:51:24.231160227Z,A,0.24,0.24,0.24,1.0,0.24,2025-11-19T20:51:00Z,1.0,0.24,2.05,2.05,2.05,1.0,2.05,2025-10-23T04:00:00Z,1.0,2.05,2026-01-16,59000
BTC251219P00052000,0.9599,-0.8679,0.0219,-0.0351,-0.0336,0.0218,10.9,10.9,10.32,2.0,10.32,2025-11-17T05:00:00Z,23.0,10.824348,16.05,41,Z,13.93,42,C, ,2025-11-21T20:57:22.089356317Z,I,10.9,20.0,2025-11-17T17:34:34.332135567Z,U,10.9,10.9,10.9,1.0,10.9,2025-11-17T17:34:00Z,20.0,10.9,7.94,7.94,7.94,2.0,7.94,2025-11-07T05:00:00Z,2.0,7.94,2025-12-19,52000
BTC260618C00046000,0.5335,0.3983,0.0256,0.0653,-0.0151,0.1091,,,,,,,,,4.08,255,X,2.82,449,A,A,2025-11-21T20:59:40.958569058Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,46000
BTC270115P00040000,0.5061,-0.4123,0.0192,-0.2763,-0.0072,0.1562,7.38,7.38,7.38,1.0,7.38,2025-11-17T05:00:00Z,1.0,7.38,10.09,30,B,7.17,82,A,A,2025-11-21T20:59:45.840873908Z,f,7.38,1.0,2025-11-17T17:03:17.032475353Z,M,7.38,7.38,7.38,1.0,7.38,2025-11-17T17:03:00Z,1.0,7.38,6.25,6.25,6.25,1.0,6.25,2025-11-04T05:00:00Z,1.0,6.25,2027-01-15,40000
BTC260116P00020000,,,,,,,0.16,0.16,0.16,1.0,0.16,2025-11-21T05:00:00Z,2.0,0.16,0.47,32,P,0.0,0,?, ,2025-11-21T20:59:35.233653332Z,a,0.16,2.0,2025-11-21T20:17:47.500224653Z,J,0.16,0.16,0.16,1.0,0.16,2025-11-21T20:17:00Z,2.0,0.16,0.16,0.16,0.15,3.0,0.15,2025-11-20T05:00:00Z,4.0,0.155,2026-01-16,20000
BTC260116C00080000,,,,,,,0.18,0.2,0.18,3.0,0.2,2025-11-04T05:00:00Z,35.0,0.185714,0.38,26,Z,0.07,40,I,O,2025-11-21T20:55:02.711548602Z,a,0.18,25.0,2025-11-04T19:46:20.039370915Z,X,0.18,0.18,0.18,1.0,0.18,2025-11-04T19:46:00Z,25.0,0.18,0.3,0.35,0.3,2.0,0.35,2025-11-03T05:00:00Z,15.0,0.333333,2026-01-16,80000
BTC251219P00039000,0.5947,-0.561,0.0651,-0.0179,-0.0416,0.0401,3.4,3.8,3.0,20.0,3.0,2025-11-21T05:00:00Z,38.0,3.493947,3.58,249,A,2.92,89,X,A,2025-11-21T20:59:56.695824386Z,a,3.4,2.0,2025-11-21T20:17:49.146616327Z,E,3.4,3.4,3.4,2.0,3.4,2025-11-21T20:17:00Z,3.0,3.4,2.65,2.71,1.78,5.0,1.78,2025-11-20T05:00:00Z,7.0,2.465714,2025-12-19,39000
BTC251219C00072000,,,,,,,0.4,0.4,0.4,1.0,0.4,2025-10-20T04:00:00Z,1.0,0.4,0.57,464,A,0.0,0,?,A,2025-11-21T20:59:41.812949412Z,I,0.4,1.0,2025-10-20T19:07:24.986788101Z,I,0.4,0.4,0.4,1.0,0.4,2025-10-20T19:07:00Z,1.0,0.4,0.56,0.56,0.56,1.0,0.56,2025-10-14T04:00:00Z,1.0,0.56,2025-12-19,72000
BTC270115C00035000,0.5744,0.6848,0.0154,0.1725,-0.0112,0.1425,13.4,13.4,13.4,1.0,13.4,2025-11-17T05:00:00Z,3.0,13.4,11.76,87,A,9.46,40,A,A,2025-11-21T20:59:45.830148368Z,I,13.4,3.0,2025-11-17T16:01:27.499487413Z,I,13.4,13.4,13.4,1.0,13.4,2025-11-17T16:01:00Z,3.0,13.4,14.25,14.25,14.25,1.0,14.25,2025-11-14T05:00:00Z,2.0,14.25,2027-01-15,35000
BTC260320C00069000,,,,,,,3.12,3.25,3.12,2.0,3.25,2025-10-03T04:00:00Z,5.0,3.172,0.73,165,A,0.0,0,?,A,2025-11-21T20:59:50.831091818Z,g,3.12,3.0,2025-10-03T17:52:31.474796422Z,C,3.12,3.12,3.12,1.0,3.12,2025-10-03T17:52:00Z,3.0,3.12,,,,,,,,,2026-03-20,69000
BTC251219P00064000,,,,,,,21.12,21.12,21.12,1.0,21.12,2025-11-14T05:00:00Z,1.0,21.12,28.12,35,B,25.42,35,B,A,2025-11-21T20:55:02.089928277Z,n,21.12,1.0,2025-11-14T15:39:18.883687798Z,I,21.12,21.12,21.12,1.0,21.12,2025-11-14T15:39:00Z,1.0,21.12,13.26,13.26,13.26,1.0,13.26,2025-08-14T04:00:00Z,1.0,13.26,2025-12-19,64000
BTC260116P00032000,0.6308,-0.2155,0.0319,-0.0141,-0.0234,0.0425,1.26,1.26,1.26,1.0,1.26,2025-11-21T05:00:00Z,1.0,1.26,1.67,251,X,0.88,110,X,A,2025-11-21T20:59:38.734063088Z,g,1.26,1.0,2025-11-21T14:31:22.009305809Z,A,1.26,1.26,1.26,1.0,1.26,2025-11-21T14:31:00Z,1.0,1.26,,,,,,,,,2026-01-16,32000
BTC251219C00034000,0.611,0.752,0.0509,0.0175,-0.039,0.0322,4.68,4.68,4.68,1.0,4.68,2025-11-21T05:00:00Z,1.0,4.68,5.35,515,A,3.73,651,X,A,2025-11-21T20:59:38.737679799Z,g,4.68,1.0,2025-11-21T19:52:50.439154926Z,C,4.68,4.68,4.68,1.0,4.68,2025-11-21T19:52:00Z,1.0,4.68,,,,,,,,,2025-12-19,34000
BTC270115C00056000,0.5256,0.3581,0.0177,0.1094,-0.0103,0.1498,4.3,4.3,4.3,1.0,4.3,2025-11-21T05:00:00Z,3.0,4.3,5.66,54,A,2.09,45,A,A,2025-11-21T20:59:49.282887057Z,I,4.3,3.0,2025-11-21T14:30:00.96272389Z,X,4.3,4.3,4.3,1.0,4.3,2025-11-21T14:30:00Z,3.0,4.3,10.6,10.6,10.6,1.0,10.6,2025-10-29T04:00:00Z,1.0,10.6,2027-01-15,56000
BTC260618P00059000,0.6245,-0.7532,0.0179,-0.2885,-0.0083,0.0892,,,,,,,,,23.72,35,A,21.12,38,Z, ,2025-11-21T20:57:22.089275237Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,59000
BTC270115C00073000,0.5781,0.2404,0.0134,0.0747,-0.0092,0.1248,,,,,,,,,3.97,109,A,1.02,124,A,A,2025-11-21T20:59:48.490935186Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,73000
BTC260116C00073000,,,,,,,,,,,,,,,0.77,502,A,0.0,0,?,A,2025-11-21T20:59:42.926134542Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,73000
BTC260116C00061000,,,,,,,0.15,0.15,0.15,1.0,0.15,2025-11-19T05:00:00Z,5.0,0.15,0.77,647,A,0.0,0,?,A,2025-11-21T20:59:39.87644667Z,I,0.15,5.0,2025-11-19T14:49:37.005168862Z,U,0.15,0.15,0.15,1.0,0.15,2025-11-19T14:49:00Z,5.0,0.15,0.57,0.57,0.57,2.0,0.57,2025-11-12T05:00:00Z,91.0,0.57,2026-01-16,61000
BTC280121C00054000,0.5647,0.5233,0.0128,0.2398,-0.0088,0.2194,14.0,14.0,14.0,1.0,14.0,2025-10-16T04:00:00Z,8.0,14.0,10.77,11,M,6.26,12,M, ,2025-11-21T20:59:57.316268058Z,e,14.0,8.0,2025-10-16T19:54:12.418494959Z,B,14.0,14.0,14.0,1.0,14.0,2025-10-16T19:54:00Z,8.0,14.0,18.9,18.9,18.9,2.0,18.9,2025-10-09T04:00:00Z,10.0,18.9,2028-01-21,54000
BTC260116C00045000,0.5071,0.2101,0.0391,0.0106,-0.0201,0.0419,0.9,1.04,0.75,14.0,0.85,2025-11-21T05:00:00Z,35.0,0.887429,1.22,89,A,0.38,246,A,A,2025-11-21T20:59:56.37883024Z,I,0.9,5.0,2025-11-21T20:15:36.006974755Z,J,0.9,0.9,0.9,1.0,0.9,2025-11-21T20:15:00Z,5.0,0.9,1.15,1.75,1.15,8.0,1.75,2025-11-20T05:00:00Z,15.0,1.351333,2026-01-16,45000
BTC270115P00041000,0.5182,-0.4267,0.0189,-0.2916,-0.0073,0.1573,7.4,7.4,7.4,1.0,7.4,2025-11-14T05:00:00Z,3.0,7.4,10.72,16,P,8.14,55,A,A,2025-11-21T20:59:46.117779489Z,g,7.4,3.0,2025-11-14T20:39:49.167187908Z,C,7.4,7.4,7.4,1.0,7.4,2025-11-14T20:39:00Z,3.0,7.4,6.8,6.8,6.8,1.0,6.8,2025-11-12T05:00:00Z,5.0,6.8,2027-01-15,41000
BTC270115C00034000,0.5304,0.6995,0.0164,0.1808,-0.0103,0.1396,11.17,11.17,11.17,1.0,11.17,2025-11-21T05:00:00Z,1.0,11.17,12.03,89,A,8.84,116,A,A,2025-11-21T20:59:55.984569191Z,a,11.17,1.0,2025-11-21T19:00:41.692741633Z,E,11.17,11.17,11.17,1.0,11.17,2025-11-21T19:00:00Z,1.0,11.17,24.9,24.9,24.9,1.0,24.9,2025-10-03T04:00:00Z,1.0,24.9,2027-01-15,34000
BTC251219P00057000,,,,,,,,,,,,,,,21.12,35,B,18.68,38,A,A,2025-11-21T20:57:22.090498034Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,57000
BTC260618P00054000,0.58,-0.7155,0.0207,-0.2541,-0.0089,0.0959,,,,,,,,,19.37,28,A,16.219,47,B, ,2025-11-21T20:55:10.297529736Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,54000
BTC270115C00037000,0.5879,0.654,0.0156,0.1664,-0.0117,0.148,,,,,,,,,12.01,93,A,7.96,68,A,A,2025-11-21T20:59:45.322648913Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,37000
BTC260618P00041000,0.5427,-0.4863,0.026,-0.1479,-0.0121,0.1127,,,,,,,,,8.45,475,A,7.03,476,A,A,2025-11-21T20:59:41.859013063Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,41000
BTC251219C00052000,0.7787,0.0762,0.0181,0.0019,-0.0213,0.0146,0.2,0.2,0.1,7.0,0.12,2025-11-21T05:00:00Z,45.0,0.119111,0.47,82,A,0.03,1,J, ,2025-11-21T20:59:55.64632317Z,g,0.2,1.0,2025-11-21T20:35:12.517094664Z,A,0.2,0.2,0.2,1.0,0.2,2025-11-21T20:35:00Z,1.0,0.2,0.15,0.15,0.15,1.0,0.15,2025-11-19T05:00:00Z,1.0,0.15,2025-12-19,52000
BTC260320C00053000,0.5463,0.1777,0.0224,0.0184,-0.0134,0.0554,0.98,0.98,0.98,3.0,0.98,2025-11-21T05:00:00Z,5.0,0.98,1.42,248,X,0.53,309,A,A,2025-11-21T20:59:56.037185003Z,a,0.98,1.0,2025-11-21T16:00:38.533014173Z,E,0.98,0.98,0.98,3.0,0.98,2025-11-21T16:00:00Z,5.0,0.98,1.8,1.8,1.8,1.0,1.8,2025-11-18T05:00:00Z,5.0,1.8,2026-03-20,53000
BTC251219P00070000,,,,,,,20.72,20.72,20.72,1.0,20.72,2025-09-03T04:00:00Z,1.0,20.72,34.48,35,B,31.53,35,B, ,2025-11-21T20:55:01.101623307Z,n,20.72,1.0,2025-09-03T13:37:24.955741406Z,C,20.72,20.72,20.72,1.0,20.72,2025-09-03T13:37:00Z,1.0,20.72,,,,,,,,,2025-12-19,70000
BTC270115P00069000,0.5812,-0.7282,0.0142,-0.6783,-0.0037,0.1331,,,,,,,,,34.02,18,P,29.63,22,B, ,2025-11-21T20:57:22.089927117Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,69000
BTC270115C00047000,0.5464,0.4886,0.0182,0.1398,-0.0116,0.16,9.1,9.1,9.1,1.0,9.1,2025-11-14T05:00:00Z,2.0,9.1,7.57,83,A,4.65,126,A,A,2025-11-21T20:59:46.704727715Z,f,9.1,2.0,2025-11-14T16:01:49.038681386Z,M,9.1,9.1,9.1,1.0,9.1,2025-11-14T16:01:00Z,2.0,9.1,10.3,10.3,10.3,1.0,10.3,2025-11-04T05:00:00Z,1.0,10.3,2027-01-15,47000
BTC251219P00068000,,,,,,,,,,,,,,,32.729,41,Z,30.14,35,B,A,2025-11-21T20:57:22.090252383Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,68000
BTC260320C00057000,0.5685,0.1355,0.018,0.0141,-0.0116,0.0463,2.6,2.6,2.6,1.0,2.6,2025-11-05T05:00:00Z,2.0,2.6,1.18,263,X,0.27,309,A,A,2025-11-21T20:59:40.868664347Z,f,2.6,2.0,2025-11-05T16:00:11.00441389Z,J,2.6,2.6,2.6,1.0,2.6,2025-11-05T16:00:00Z,2.0,2.6,5.18,5.18,5.18,1.0,5.18,2025-10-13T04:00:00Z,3.0,5.18,2026-03-20,57000
BTC251219P00063000,,,,,,,,,,,,,,,27.36,35,B,24.91,35,B, ,2025-11-21T20:55:01.101623307Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,63000
BTC260116P00075000,,,,,,,22.0,22.0,22.0,1.0,22.0,2025-10-03T04:00:00Z,3.0,22.0,39.15,32,Z,37.04,32,Z,A,2025-11-21T20:59:38.7481505Z,I,22.0,3.0,2025-10-03T13:31:33.570626847Z,I,22.0,22.0,22.0,1.0,22.0,2025-10-03T13:31:00Z,3.0,22.0,24.95,24.95,24.95,2.0,24.95,2025-09-08T04:00:00Z,3.0,24.95,2026-01-16,75000
BTC260320C00065000,0.5977,0.0782,0.0115,0.0082,-0.0081,0.0311,0.4,0.4,0.4,1.0,0.4,2025-11-21T05:00:00Z,5.0,0.4,0.67,34,P,0.12,89,A,A,2025-11-21T20:59:56.035742003Z,I,0.4,5.0,2025-11-21T14:39:23.250080549Z,I,0.4,0.4,0.4,1.0,0.4,2025-11-21T14:39:00Z,5.0,0.4,0.45,0.7,0.45,8.0,0.69,2025-11-20T05:00:00Z,11.0,0.67,2026-03-20,65000
BTC270115C00050000,0.5667,0.457,0.0174,0.1309,-0.0118,0.1591,5.8,5.8,5.2,4.0,5.3,2025-11-21T05:00:00Z,7.0,5.4,6.75,82,A,4.66,69,A,A,2025-11-21T20:59:56.033966968Z,a,5.8,1.0,2025-11-21T17:34:38.154358746Z,X,5.8,5.8,5.8,1.0,5.8,2025-11-21T17:34:00Z,1.0,5.8,5.86,6.94,5.86,6.0,6.94,2025-11-20T05:00:00Z,8.0,6.295,2027-01-15,50000
BTC251219C00028000,0.5891,0.972,0.0107,0.0198,-0.01,0.0065,,,,,,,,,10.42,359,A,8.76,69,A,A,2025-11-21T20:59:55.316417303Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,28000
BTC260116P00055000,0.8255,-0.8465,0.0197,-0.075,-0.0205,0.0344,9.55,9.55,9.55,1.0,9.55,2025-11-11T05:00:00Z,1.0,9.55,19.4,35,B,16.75,42,C,A,2025-11-21T20:57:22.090032369Z,g,9.55,1.0,2025-11-11T15:15:08.542991866Z,C,9.55,9.55,9.55,1.0,9.55,2025-11-11T15:15:00Z,1.0,9.55,7.8,8.0,7.8,3.0,8.0,2025-10-31T04:00:00Z,12.0,7.833333,2026-01-16,55000
BTC260116C00040000,0.6053,0.4447,0.0449,0.0212,-0.0331,0.0574,2.65,2.65,2.0,14.0,2.12,2025-11-21T05:00:00Z,31.0,2.186129,3.46,807,A,1.67,474,A,A,2025-11-21T20:59:56.586490812Z,f,2.65,1.0,2025-11-21T20:43:05.061474103Z,I,2.65,2.65,2.65,2.0,2.65,2025-11-21T20:43:00Z,2.0,2.65,2.6,4.0,2.6,16.0,3.7,2025-11-20T05:00:00Z,104.0,3.090385,2026-01-16,40000
BTC260618C00047000,0.5368,0.3795,0.0251,0.0625,-0.015,0.1076,5.69,5.69,5.69,1.0,5.69,2025-11-14T05:00:00Z,2.0,5.69,3.96,141,B,2.53,313,A,A,2025-11-21T20:59:49.814661585Z,f,5.69,2.0,2025-11-14T16:01:49.038678065Z,M,5.69,5.69,5.69,1.0,5.69,2025-11-14T16:01:00Z,2.0,5.69,9.5,9.5,9.5,2.0,9.5,2025-10-21T04:00:00Z,4.0,9.5,2026-06-18,47000
BTC251219C00063000,,,,,,,1.39,1.39,1.39,1.0,1.39,2025-10-10T04:00:00Z,1.0,1.39,1.83,437,A,0.0,0,?,A,2025-11-21T20:59:38.739013031Z,a,1.39,1.0,2025-10-10T18:52:05.546368928Z,X,1.39,1.39,1.39,1.0,1.39,2025-10-10T18:52:00Z,1.0,1.39,2.17,2.17,2.17,1.0,2.17,2025-10-08T04:00:00Z,1.0,2.17,2025-12-19,63000
BTC270115C00054000,0.517,0.377,0.0183,0.115,-0.0103,0.1524,5.8,5.91,5.8,2.0,5.91,2025-11-19T05:00:00Z,2.0,5.855,4.88,4,I,3.32,37,A,A,2025-11-21T20:59:48.79103557Z,g,5.8,1.0,2025-11-19T20:21:49.282732672Z,C,5.8,5.8,5.8,1.0,5.8,2025-11-19T20:21:00Z,1.0,5.8,11.6,11.6,11.6,1.0,11.6,2025-10-13T04:00:00Z,1.0,11.6,2027-01-15,54000
BTC251219C00025000,1.099,0.9345,0.0114,0.0164,-0.0288,0.013,12.5,12.5,12.37,37.0,12.37,2025-11-21T05:00:00Z,39.0,12.4,13.86,387,A,11.89,60,A,A,2025-11-21T20:59:56.216842914Z,I,12.5,3.0,2025-11-21T17:23:49.118957145Z,U,12.5,12.5,12.5,1.0,12.5,2025-11-21T17:23:00Z,3.0,12.5,17.8,17.8,17.8,1.0,17.8,2025-11-14T05:00:00Z,3.0,17.8,2025-12-19,25000
BTC280121C00062000,0.573,0.4625,0.0126,0.2182,-0.0088,0.2188,,,,,,,,,9.59,42,A,4.88,31,A,A,2025-11-21T20:59:49.56247904Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,62000
BTC260320P00043000,0.5333,-0.6043,0.0339,-0.0982,-0.0154,0.082,6.0,6.0,6.0,1.0,6.0,2025-11-19T05:00:00Z,1.0,6.0,8.24,223,X,7.24,471,A,A,2025-11-21T20:59:55.561510384Z,I,6.0,1.0,2025-11-19T15:25:23.461619151Z,A,6.0,6.0,6.0,1.0,6.0,2025-11-19T15:25:00Z,1.0,6.0,2.5,2.5,2.5,1.0,2.5,2025-10-28T04:00:00Z,3.0,2.5,2026-03-20,43000
BTC260618P00070000,0.687,-0.8178,0.0136,-0.3605,-0.006,0.0747,,,,,,,,,34.27,31,B,31.03,38,Z, ,2025-11-21T20:57:22.089335337Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,70000
BTC270115P00038000,0.5307,-0.3717,0.0178,-0.2497,-0.0076,0.1517,7.17,7.17,7.17,1.0,7.17,2025-11-19T05:00:00Z,1.0,7.17,9.52,57,A,6.15,82,A,A,2025-11-21T20:59:45.377930599Z,f,7.17,1.0,2025-11-19T16:46:12.497450274Z,I,7.17,7.17,7.17,1.0,7.17,2025-11-19T16:46:00Z,1.0,7.17,,,,,,,,,2027-01-15,38000
BTC260320P00068000,0.7528,-0.8752,0.0128,-0.2047,-0.0074,0.0438,,,,,,,,,31.84,33,Z,29.29,30,S,A,2025-11-21T20:59:31.015940068Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,68000
BTC260116C00054000,,,,,,,0.45,0.45,0.45,1.0,0.45,2025-11-20T05:00:00Z,2.0,0.45,0.73,424,A,0.0,0,?,A,2025-11-21T20:59:38.020177324Z,a,0.45,2.0,2025-11-20T16:05:12.77737066Z,X,0.45,0.45,0.45,1.0,0.45,2025-11-20T16:05:00Z,2.0,0.45,0.42,0.42,0.42,2.0,0.42,2025-11-19T05:00:00Z,10.0,0.42,2026-01-16,54000
BTC260116P00044000,0.5428,-0.7366,0.0414,-0.0528,-0.0197,0.0475,7.48,7.48,7.48,1.0,7.48,2025-11-21T05:00:00Z,1.0,7.48,8.29,81,X,6.59,65,X, ,2025-11-21T20:59:38.734157566Z,f,7.48,1.0,2025-11-21T14:32:00.407184874Z,Z,7.48,7.48,7.48,1.0,7.48,2025-11-21T14:32:00Z,1.0,7.48,,,,,,,,,2026-01-16,44000
BTC251219C00051000,0.6931,0.063,0.0175,0.0016,-0.0164,0.0126,0.2,0.22,0.15,4.0,0.15,2025-11-21T05:00:00Z,4.0,0.1925,0.33,79,A,0.03,27,P,A,2025-11-21T20:59:55.672430796Z,g,0.2,1.0,2025-11-21T18:33:57.919100894Z,C,0.2,0.2,0.2,2.0,0.2,2025-11-21T18:33:00Z,2.0,0.2,0.2,0.25,0.2,4.0,0.25,2025-11-18T05:00:00Z,14.0,0.205714,2025-12-19,51000
BTC280121P00040000,0.5418,-0.3435,0.0123,-0.5274,-0.0048,0.2026,11.57,11.57,11.5,2.0,11.5,2025-11-21T05:00:00Z,2.0,11.535,13.66,18,S,9.36,28,S, ,2025-11-21T20:55:08.907416705Z,g,11.57,1.0,2025-11-21T19:46:54.366269896Z,C,11.57,11.57,11.57,1.0,11.57,2025-11-21T19:46:00Z,1.0,11.57,10.8,10.8,10.8,1.0,10.8,2025-11-20T05:00:00Z,2.0,10.8,2028-01-21,40000
BTC260116C00034000,0.6044,0.7099,0.039,0.0318,-0.0296,0.0498,5.0,5.3,5.0,3.0,5.3,2025-11-21T05:00:00Z,7.0,5.071429,6.1,472,A,4.81,277,A,A,2025-11-21T20:59:55.631136677Z,I,5.0,5.0,2025-11-21T16:31:59.018530135Z,U,5.0,5.0,5.0,1.0,5.0,2025-11-21T16:31:00Z,5.0,5.0,,,,,,,,,2026-01-16,34000
BTC270115P00060000,0.6004,-0.637,0.0156,-0.5562,-0.0062,0.1505,18.89,18.89,18.89,1.0,18.89,2025-11-06T05:00:00Z,1.0,18.89,26.9,11,B,22.3,12,E,A,2025-11-21T20:55:17.251537848Z,g,18.89,1.0,2025-11-06T15:20:15.288428062Z,C,18.89,18.89,18.89,1.0,18.89,2025-11-06T15:20:00Z,1.0,18.89,19.07,19.07,18.82,2.0,18.82,2025-10-17T04:00:00Z,2.0,18.945,2027-01-15,60000
BTC251219P00049000,0.8192,-0.8606,0.0266,-0.0327,-0.0295,0.0226,5.42,5.42,5.42,1.0,5.42,2025-11-13T05:00:00Z,1.0,5.42,13.13,35,B,10.78,41,Z,A,2025-11-21T20:57:22.089912367Z,g,5.42,1.0,2025-11-13T18:48:52.572333284Z,C,5.42,5.42,5.42,1.0,5.42,2025-11-13T18:48:00Z,1.0,5.42,4.2,4.5,4.2,2.0,4.5,2025-11-11T05:00:00Z,15.0,4.3,2025-12-19,49000
BTC251219P00072000,,,,,,,,,,,,,,,35.56,35,B,33.12,35,B,A,2025-11-21T20:57:22.090498034Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,72000
