symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,expires,price,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw
BTC280121C00056000,0.5663,0.5334,0.0121,0.2564,-0.0093,0.2313,10.15,10.15,10.1,2.0,10.1,2025-11-17T05:00:00Z,3.0,10.133333,11.58,25,A,6.92,14,A,A,2025-11-19T18:57:52.706500544Z,I,10.15,2.0,2025-11-17T18:02:11.01919209Z,Q,10.15,10.15,10.15,1.0,10.15,2025-11-17T18:02:00Z,2.0,10.15,2028-01-21,56000,,,,,,,,
BTC280121C00039000,0.6021,0.7046,0.0099,0.2866,-0.0088,0.2009,19.9,19.9,19.5,6.0,19.9,2025-11-03T05:00:00Z,6.0,19.666667,16.41,15,U,12.83,22,E,A,2025-11-19T18:56:53.789987249Z,I,19.9,1.0,2025-11-03T15:56:09.958676743Z,N,19.9,19.9,19.5,3.0,19.5,2025-11-03T15:56:00Z,3.0,19.666667,2028-01-21,39000,20.8,21.0,20.8,4.0,21.0,2025-09-22T04:00:00Z,4.0,20.885
BTC270115P00035000,0.51,-0.2855,0.0157,-0.1916,-0.0071,0.1442,4.9,4.9,4.9,1.0,4.9,2025-11-18T05:00:00Z,1.0,4.9,6.62,27,U,3.98,42,A,A,2025-11-19T18:58:05.364293129Z,I,4.9,1.0,2025-11-18T19:49:41.362137657Z,P,4.9,4.9,4.9,1.0,4.9,2025-11-18T19:49:00Z,1.0,4.9,2027-01-15,35000,5.1,5.1,5.1,1.0,5.1,2025-11-17T05:00:00Z,1.0,5.1
BTC270115P00057000,0.501,-0.6325,0.0177,-0.5127,-0.0053,0.1599,,,,,,,,,20.78,15,A,17.98,12,E,A,2025-11-19T18:58:26.857357212Z,,,,,,,,,,,,,,2027-01-15,57000,,,,,,,,
BTC260618P00065000,0.5182,-0.8449,0.0153,-0.3385,-0.0028,0.0716,,,,,,,,,26.71,65,C,23.72,60,E,A,2025-11-19T18:57:54.391226658Z,,,,,,,,,,,,,,2026-06-18,65000,,,,,,,,
BTC270115P00064000,0.5547,-0.6718,0.0154,-0.6051,-0.0051,0.1533,,,,,,,,,27.88,24,X,23.75,14,U, ,2025-11-19T18:52:53.694753693Z,,,,,,,,,,,,,,2027-01-15,64000,,,,,,,,
BTC260320C00052000,0.499,0.2201,0.0261,0.0246,-0.0147,0.0673,1.5,1.5,1.5,1.0,1.5,2025-11-19T05:00:00Z,1.0,1.5,2.029,243,X,0.48,709,A,A,2025-11-19T18:57:50.960620193Z,I,1.5,1.0,2025-11-19T17:37:44.04206604Z,A,1.5,1.5,1.5,1.0,1.5,2025-11-19T17:37:00Z,1.0,1.5,2026-03-20,52000,2.25,2.25,2.25,1.0,2.25,2025-11-14T05:00:00Z,5.0,2.25
BTC260116P00066000,0.6263,-0.9719,0.0065,-0.1026,0.0014,0.0101,,,,,,,,,27.26,20,B,25.18,20,B, ,2025-11-19T18:57:54.397997822Z,,,,,,,,,,,,,,2026-01-16,66000,,,,,,,,
BTC251121C00052000,,,,,,,0.05,0.05,0.02,2.0,0.02,2025-11-18T05:00:00Z,3.0,0.04,0.07,8,U,0.0,0,?,A,2025-11-19T17:38:02.5298678Z,I,0.03,2.0,2025-11-18T17:27:16.241750322Z,A,0.05,0.05,0.05,1.0,0.05,2025-11-18T17:27:00Z,2.0,0.05,2025-11-21,52000,0.02,0.05,0.02,2.0,0.05,2025-11-17T05:00:00Z,2.0,0.035
BTC260116P00050000,0.359,-0.9379,0.0217,-0.0753,-0.0009,0.0192,9.38,9.46,9.38,2.0,9.46,2025-11-18T05:00:00Z,2.0,9.42,11.41,40,C,9.32,51,B,A,2025-11-19T18:53:08.695770387Z,f,9.38,1.0,2025-11-18T18:01:40.874395653Z,X,9.38,9.46,9.38,2.0,9.46,2025-11-18T18:01:00Z,2.0,9.42,2026-01-16,50000,6.92,6.92,6.92,1.0,6.92,2025-11-07T05:00:00Z,10.0,6.92
BTC251219P00032000,,,,,,,,,,,,,,,0.73,23,P,0.0,0,?,A,2025-11-19T18:44:38.735938466Z,,,,,,,,,,,,,,2025-12-19,32000,,,,,,,,
BTC260618P00045000,0.4842,-0.5453,0.0273,-0.1744,-0.0106,0.119,7.95,7.95,7.95,1.0,7.95,2025-11-17T05:00:00Z,5.0,7.95,9.48,17,A,7.82,365,X,A,2025-11-19T18:58:09.63106304Z,f,7.95,5.0,2025-11-17T17:21:39.133661962Z,M,7.95,7.95,7.95,1.0,7.95,2025-11-17T17:21:00Z,5.0,7.95,2026-06-18,45000,7.55,7.61,7.55,3.0,7.61,2025-11-14T05:00:00Z,5.0,7.562
BTC270115P00068000,0.5584,-0.705,0.0146,-0.6592,-0.0043,0.1464,,,,,,,,,30.91,15,A,27.46,16,A,A,2025-11-19T18:58:29.47367267Z,,,,,,,,,,,,,,2027-01-15,68000,,,,,,,,
BTC270115P00056000,0.5068,-0.6163,0.0178,-0.4975,-0.0056,0.1621,,,,,,,,,20.6,22,A,16.8,15,U,A,2025-11-19T18:58:22.36908035Z,,,,,,,,,,,,,,2027-01-15,56000,,,,,,,,
BTC260116P00055000,0.2958,-0.9966,0.0022,-0.0866,0.0054,0.0016,9.55,9.55,9.55,1.0,9.55,2025-11-11T05:00:00Z,1.0,9.55,16.25,14,U,14.14,35,B, ,2025-11-19T18:52:56.843944734Z,g,9.55,1.0,2025-11-11T15:15:08.542991866Z,C,9.55,9.55,9.55,1.0,9.55,2025-11-11T15:15:00Z,1.0,9.55,2026-01-16,55000,7.8,8.0,7.8,3.0,8.0,2025-10-31T04:00:00Z,12.0,7.833333
BTC260320P00042000,0.4785,-0.5166,0.0367,-0.0858,-0.0152,0.0906,5.76,5.76,5.64,2.0,5.64,2025-11-19T05:00:00Z,2.0,5.7,6.18,31,C,4.83,699,X,A,2025-11-19T18:57:58.670950644Z,a,5.76,1.0,2025-11-19T15:58:10.882297916Z,B,5.76,5.76,5.76,1.0,5.76,2025-11-19T15:58:00Z,1.0,5.76,2026-03-20,42000,5.07,5.07,5.07,1.0,5.07,2025-11-18T05:00:00Z,2.0,5.07
BTC251219P00066000,,,,,,,,,,,,,,,27.68,14,Z,25.23,20,B,A,2025-11-19T18:54:49.719438188Z,,,,,,,,,,,,,,2025-12-19,66000,,,,,,,,
BTC260116P00053000,,,,,,,5.55,5.55,4.9,3.0,4.9,2025-10-27T04:00:00Z,6.0,5.341667,13.84,28,A,11.97,35,B, ,2025-11-19T18:57:10.66051304Z,a,5.55,1.0,2025-10-27T14:25:37.495680773Z,A,5.55,5.55,5.55,1.0,5.55,2025-10-27T14:25:00Z,1.0,5.55,2026-01-16,53000,6.95,6.95,6.95,1.0,6.95,2025-10-20T04:00:00Z,5.0,6.95
BTC260618C00048000,0.5444,0.4153,0.0239,0.072,-0.0164,0.117,5.19,5.19,5.19,1.0,5.19,2025-11-14T05:00:00Z,1.0,5.19,4.64,316,A,3.24,140,B,A,2025-11-19T18:58:30.23730501Z,g,5.19,1.0,2025-11-14T18:44:13.208029792Z,E,5.19,5.19,5.19,1.0,5.19,2025-11-14T18:44:00Z,1.0,5.19,2026-06-18,48000,6.4,6.4,6.4,1.0,6.4,2025-11-06T05:00:00Z,40.0,6.4
BTC260618P00050000,0.4835,-0.6558,0.0254,-0.2204,-0.0088,0.1105,8.32,8.32,8.32,1.0,8.32,2025-11-03T05:00:00Z,1.0,8.32,13.5,117,B,10.97,366,A,A,2025-11-19T18:58:09.83953558Z,g,8.32,1.0,2025-11-03T15:56:57.37451759Z,A,8.32,8.32,8.32,1.0,8.32,2025-11-03T15:56:00Z,1.0,8.32,2026-06-18,50000,8.86,8.86,8.86,1.0,8.86,2025-10-23T04:00:00Z,1.0,8.86
BTC260618C00052000,0.5716,0.3566,0.0217,0.0621,-0.0163,0.1119,3.2,3.2,3.2,2.0,3.2,2025-11-19T05:00:00Z,20.0,3.2,3.94,643,X,2.71,20,A,A,2025-11-19T18:58:29.627359413Z,I,3.2,4.0,2025-11-19T14:30:00.915622487Z,I,3.2,3.2,3.2,2.0,3.2,2025-11-19T14:30:00Z,20.0,3.2,2026-06-18,52000,4.0,4.29,4.0,2.0,4.29,2025-11-14T05:00:00Z,15.0,4.096667
BTC251219C00064000,,,,,,,0.35,0.35,0.35,1.0,0.35,2025-11-11T05:00:00Z,10.0,0.35,0.73,306,A,0.0,0,?,A,2025-11-19T18:53:08.697524075Z,e,0.35,10.0,2025-11-11T19:41:57.883399685Z,B,0.35,0.35,0.35,1.0,0.35,2025-11-11T19:41:00Z,10.0,0.35,2025-12-19,64000,0.25,0.25,0.25,1.0,0.25,2025-10-30T04:00:00Z,2.0,0.25
BTC270115P00027000,0.5686,-0.1605,0.0101,-0.1054,-0.0061,0.1035,,,,,,,,,5.09,17,A,0.48,18,A,A,2025-11-19T18:57:48.659550453Z,,,,,,,,,,,,,,2027-01-15,27000,,,,,,,,
BTC251219C00060000,0.7434,0.0326,0.0087,0.001,-0.0104,0.0083,0.1,0.1,0.1,1.0,0.1,2025-11-19T05:00:00Z,1.0,0.1,0.13,2,X,0.07,1,A,B,2025-11-19T18:26:18.683692484Z,g,0.1,1.0,2025-11-19T17:43:24.400122469Z,C,0.1,0.1,0.1,1.0,0.1,2025-11-19T17:43:00Z,1.0,0.1,2025-12-19,60000,0.05,0.05,0.05,1.0,0.05,2025-11-18T05:00:00Z,1.0,0.05
BTC251121P00039000,0.7674,-0.4039,0.1728,-0.0009,-0.2153,0.0113,0.65,0.7,0.56,6.0,0.59,2025-11-19T05:00:00Z,8.0,0.6375,0.77,14,Z,0.57,22,P,A,2025-11-19T18:57:55.901319773Z,I,0.65,1.0,2025-11-19T17:42:42.175818778Z,U,0.65,0.65,0.65,1.0,0.65,2025-11-19T17:42:00Z,1.0,0.65,2025-11-21,39000,,,,,,,,
BTC251219C00050000,0.5288,0.0718,0.0229,0.0022,-0.0139,0.0155,0.2,0.4,0.2,3.0,0.4,2025-11-19T05:00:00Z,12.0,0.370833,0.23,14,P,0.13,34,P, ,2025-11-19T18:52:53.695995438Z,a,0.2,1.0,2025-11-19T17:44:34.337364027Z,X,0.2,0.2,0.2,1.0,0.2,2025-11-19T17:44:00Z,1.0,0.2,2025-12-19,50000,0.29,0.3,0.25,5.0,0.3,2025-11-18T05:00:00Z,254.0,0.299724
BTC270115P00053000,0.501,-0.5806,0.0184,-0.4539,-0.0061,0.1658,10.6,10.6,10.6,1.0,10.6,2025-10-08T04:00:00Z,4.0,10.6,18.16,22,U,14.52,43,A,A,2025-11-19T18:58:24.984503829Z,I,10.6,4.0,2025-10-08T17:37:39.282173916Z,Z,10.6,10.6,10.6,1.0,10.6,2025-10-08T17:37:00Z,4.0,10.6,2027-01-15,53000,9.0,9.98,9.0,3.0,9.98,2025-10-06T04:00:00Z,6.0,9.816667
BTC260116P00049000,0.3289,-0.9378,0.0237,-0.0737,-0.0005,0.0193,8.53,8.59,8.53,2.0,8.59,2025-11-18T05:00:00Z,2.0,8.56,10.28,45,X,8.44,51,B, ,2025-11-19T18:53:08.695861549Z,f,8.53,1.0,2025-11-18T18:03:58.524181861Z,N,8.53,8.59,8.53,2.0,8.59,2025-11-18T18:03:00Z,2.0,8.56,2026-01-16,49000,7.18,7.18,7.18,1.0,7.18,2025-11-14T05:00:00Z,1.0,7.18
BTC251219C00072000,,,,,,,0.4,0.4,0.4,1.0,0.4,2025-10-20T04:00:00Z,1.0,0.4,0.73,307,A,0.0,0,?,A,2025-11-19T18:53:08.697408234Z,I,0.4,1.0,2025-10-20T19:07:24.986788101Z,I,0.4,0.4,0.4,1.0,0.4,2025-10-20T19:07:00Z,1.0,0.4,2025-12-19,72000,0.56,0.56,0.56,1.0,0.56,2025-10-14T04:00:00Z,1.0,0.56
BTC280121P00051000,0.5288,-0.4394,0.0128,-0.758,-0.0045,0.2294,12.55,12.55,12.55,2.0,12.55,2025-09-22T04:00:00Z,20.0,12.55,19.24,16,S,15.85,25,A,A,2025-11-19T18:58:29.707384649Z,f,12.55,10.0,2025-09-22T19:01:37.008018842Z,M,12.55,12.55,12.55,2.0,12.55,2025-09-22T19:01:00Z,20.0,12.55,2028-01-21,51000,11.94,11.94,11.94,1.0,11.94,2025-09-16T04:00:00Z,1.0,11.94
BTC270115P00048000,0.499,-0.5086,0.0188,-0.3794,-0.0069,0.1693,,,,,,,,,14.6,15,A,10.88,19,A,A,2025-11-19T18:58:22.383765308Z,,,,,,,,,,,,,,2027-01-15,48000,,,,,,,,
BTC251121P00055000,,,,,,,8.75,8.75,8.75,1.0,8.75,2025-11-11T05:00:00Z,1.0,8.75,16.0,77,C,13.92,90,S,A,2025-11-19T18:58:02.827753162Z,g,8.75,1.0,2025-11-11T15:15:08.54299221Z,C,8.75,8.75,8.75,1.0,8.75,2025-11-11T15:15:00Z,1.0,8.75,2025-11-21,55000,6.65,6.65,6.65,1.0,6.65,2025-10-31T04:00:00Z,10.0,6.65
BTC270115P00052000,0.5064,-0.5637,0.0183,-0.4387,-0.0064,0.1671,12.6,12.65,12.58,6.0,12.65,2025-10-21T04:00:00Z,76.0,12.591711,17.54,21,S,13.85,30,A,A,2025-11-19T18:58:22.505416181Z,f,12.6,5.0,2025-10-21T17:18:17.629284228Z,I,12.6,12.6,12.58,4.0,12.6,2025-10-21T17:18:00Z,40.0,12.583,2027-01-15,52000,13.73,13.73,13.73,1.0,13.73,2025-10-17T04:00:00Z,5.0,13.73
BTC251219P00043000,0.4925,-0.6961,0.0628,-0.0262,-0.029,0.0396,4.2,4.2,3.73,4.0,3.73,2025-11-19T05:00:00Z,4.0,3.9025,4.74,11,U,4.05,286,A,A,2025-11-19T18:57:54.396819085Z,a,4.2,1.0,2025-11-19T15:56:41.073370187Z,M,4.2,4.2,4.2,1.0,4.2,2025-11-19T15:56:00Z,1.0,4.2,2025-12-19,43000,3.72,3.72,3.72,1.0,3.72,2025-11-18T05:00:00Z,1.0,3.72
BTC260320C00059000,0.5653,0.1507,0.0182,0.0168,-0.013,0.0532,3.3,3.3,3.3,1.0,3.3,2025-10-16T04:00:00Z,1.0,3.3,1.23,232,A,0.52,31,U,A,2025-11-19T18:57:54.391326831Z,I,3.3,1.0,2025-10-16T16:00:57.061771548Z,P,3.3,3.3,3.3,1.0,3.3,2025-10-16T16:00:00Z,1.0,3.3,2026-03-20,59000,6.75,6.75,6.35,2.0,6.35,2025-10-06T04:00:00Z,3.0,6.483333
BTC270115P00026000,0.5816,-0.1482,0.0094,-0.0975,-0.006,0.0981,,,,,,,,,4.95,48,A,0.22,44,A,A,2025-11-19T18:58:09.567234769Z,,,,,,,,,,,,,,2027-01-15,26000,,,,,,,,
BTC270115P00075000,0.5366,-0.7747,0.0132,-0.7568,-0.0019,0.1274,27.25,27.25,27.25,1.0,27.25,2025-08-01T04:00:00Z,5.0,27.25,36.22,15,A,33.54,13,E,A,2025-11-19T18:57:54.391616759Z,f,27.25,5.0,2025-08-01T16:10:29.502479723Z,M,27.25,27.25,27.25,1.0,27.25,2025-08-01T16:10:00Z,5.0,27.25,2027-01-15,75000,25.55,25.55,25.55,2.0,25.55,2025-07-28T04:00:00Z,5.0,25.55
BTC270115C00044000,0.5497,0.5712,0.0168,0.1663,-0.0122,0.1666,11.7,11.7,11.4,6.0,11.4,2025-11-06T05:00:00Z,6.0,11.5,9.65,45,A,6.67,52,A,A,2025-11-19T18:58:25.708148433Z,I,11.7,1.0,2025-11-06T17:27:01.362646893Z,N,11.7,11.7,11.7,1.0,11.7,2025-11-06T17:27:00Z,1.0,11.7,2027-01-15,44000,,,,,,,,
BTC260320P00040000,0.5282,-0.4404,0.0329,-0.0735,-0.0172,0.0896,4.75,4.77,4.64,5.0,4.64,2025-11-19T05:00:00Z,9.0,4.718889,5.09,17,E,4.48,31,C,A,2025-11-19T18:58:16.291782313Z,a,4.75,4.0,2025-11-19T17:59:10.783358255Z,X,4.75,4.75,4.75,1.0,4.75,2025-11-19T17:59:00Z,4.0,4.75,2026-03-20,40000,4.0,4.0,4.0,1.0,4.0,2025-11-18T05:00:00Z,12.0,4.0
BTC251121P00040000,0.7589,-0.5814,0.1762,-0.0013,-0.2139,0.0114,1.25,1.25,0.53,18.0,0.55,2025-11-19T05:00:00Z,126.0,1.103175,1.23,41,B,1.12,2,I, ,2025-11-19T18:57:59.035524641Z,I,1.23,3.0,2025-11-19T18:30:03.819974351Z,B,1.25,1.25,1.25,1.0,1.25,2025-11-19T18:30:00Z,3.0,1.25,2025-11-21,40000,0.44,0.8,0.35,10.0,0.61,2025-11-18T05:00:00Z,34.0,0.450588
BTC251121C00041000,0.7131,0.2451,0.1509,0.0005,-0.1648,0.0092,0.27,0.75,0.27,11.0,0.65,2025-11-19T05:00:00Z,61.0,0.366393,0.37,27,A,0.22,34,S, ,2025-11-19T18:43:59.62397443Z,a,0.27,10.0,2025-11-19T17:56:17.564357346Z,X,0.27,0.27,0.27,1.0,0.27,2025-11-19T17:56:00Z,10.0,0.27,2025-11-21,41000,1.02,1.12,0.65,12.0,0.95,2025-11-18T05:00:00Z,24.0,0.964583
BTC260116P00075000,,,,,,,22.0,22.0,22.0,1.0,22.0,2025-10-03T04:00:00Z,3.0,22.0,36.63,16,X,34.36,20,E,A,2025-11-19T18:56:53.789734967Z,I,22.0,3.0,2025-10-03T13:31:33.570626847Z,I,22.0,22.0,22.0,1.0,22.0,2025-10-03T13:31:00Z,3.0,22.0,2026-01-16,75000,24.95,24.95,24.95,2.0,24.95,2025-09-08T04:00:00Z,3.0,24.95
BTC270115P00080000,0.545,-0.8007,0.0121,-0.8207,-0.0009,0.1186,32.91,32.91,32.91,1.0,32.91,2025-11-05T05:00:00Z,1.0,32.91,40.97,16,A,37.8,10,U,A,2025-11-19T18:58:06.407895221Z,I,32.91,1.0,2025-11-05T20:59:57.402927973Z,Q,32.91,32.91,32.91,1.0,32.91,2025-11-05T20:59:00Z,1.0,32.91,2027-01-15,80000,32.6,32.6,32.6,1.0,32.6,2025-10-20T04:00:00Z,10.0,32.6
BTC251121C00040000,0.6896,0.4085,0.1928,0.0009,-0.1974,0.0113,0.62,0.8,0.15,7.0,0.8,2025-11-19T05:00:00Z,38.0,0.677632,0.67,47,B,0.48,23,C,A,2025-11-19T18:58:28.144344539Z,a,0.62,10.0,2025-11-19T17:39:50.544368926Z,X,0.62,0.62,0.62,1.0,0.62,2025-11-19T17:39:00Z,10.0,0.62,2025-11-21,40000,1.73,1.73,1.2,5.0,1.29,2025-11-18T05:00:00Z,9.0,1.536667
BTC251219C00034000,0.5685,0.8454,0.037,0.0224,-0.0285,0.0269,,,,,,,,,6.48,31,A,5.8,201,X, ,2025-11-19T18:57:54.397636043Z,,,,,,,,,,,,,,2025-12-19,34000,,,,,,,,
BTC251121P00038000,0.8433,-0.2602,0.1317,-0.0006,-0.1987,0.0095,0.55,1.0,0.55,2.0,1.0,2025-11-19T05:00:00Z,2.0,0.775,0.52,21,P,0.28,28,U, ,2025-11-19T18:52:53.69728943Z,g,0.52,1.0,2025-11-19T17:40:33.225130132Z,C,0.55,0.55,0.55,1.0,0.55,2025-11-19T17:40:00Z,1.0,0.55,2025-11-21,38000,,,,,,,,
BTC260618C00060000,0.5676,0.2404,0.0183,0.0434,-0.0133,0.0934,1.95,1.95,1.95,1.0,1.95,2025-11-17T05:00:00Z,5.0,1.95,2.69,533,A,1.27,236,A,A,2025-11-19T18:58:30.78836993Z,I,1.95,5.0,2025-11-17T19:52:59.040313371Z,P,1.95,1.95,1.95,1.0,1.95,2025-11-17T19:52:00Z,5.0,1.95,2026-06-18,60000,3.21,3.21,3.21,1.0,3.21,2025-11-04T05:00:00Z,4.0,3.21
BTC260320C00080000,,,,,,,0.45,0.45,0.45,1.0,0.45,2025-11-12T05:00:00Z,1.0,0.45,0.77,275,A,0.0,0,?,A,2025-11-19T18:53:08.699945309Z,I,0.45,1.0,2025-11-12T19:33:01.304964037Z,I,0.45,0.45,0.45,1.0,0.45,2025-11-12T19:33:00Z,1.0,0.45,2026-03-20,80000,0.6,0.6,0.6,1.0,0.6,2025-11-05T05:00:00Z,30.0,0.6
BTC260618P00046000,0.4837,-0.569,0.0271,-0.1837,-0.0103,0.1179,,,,,,,,,10.17,16,A,8.48,360,X,A,2025-11-19T18:58:29.459418576Z,,,,,,,,,,,,,,2026-06-18,46000,,,,,,,,
BTC270115P00049000,0.4883,-0.5291,0.0192,-0.3946,-0.0065,0.1689,11.95,11.95,11.95,1.0,11.95,2025-10-17T04:00:00Z,1.0,11.95,15.17,30,S,11.33,37,A,A,2025-11-19T18:57:54.398092251Z,f,11.95,1.0,2025-10-17T16:01:15.887134704Z,I,11.95,11.95,11.95,1.0,11.95,2025-10-17T16:01:00Z,1.0,11.95,2027-01-15,49000,,,,,,,,
BTC251121P00042000,0.7162,-0.8731,0.0994,-0.002,-0.1047,0.0061,2.41,2.41,2.41,1.0,2.41,2025-11-19T05:00:00Z,1.0,2.41,2.88,66,C,2.42,98,C,A,2025-11-19T18:58:24.060977837Z,a,2.41,1.0,2025-11-19T16:24:54.866794898Z,C,2.41,2.41,2.41,1.0,2.41,2025-11-19T16:24:00Z,1.0,2.41,2025-11-21,42000,1.15,1.8,1.15,6.0,1.8,2025-11-18T05:00:00Z,58.0,1.716552
BTC270115C00028000,0.6308,0.8171,0.0099,0.1833,-0.0099,0.1125,,,,,,,,,18.48,20,A,14.31,14,A,A,2025-11-19T18:58:13.376363103Z,,,,,,,,,,,,,,2027-01-15,28000,,,,,,,,
BTC270115C00025000,0.5636,0.8692,0.0089,0.1936,-0.0076,0.0901,19.4,19.4,19.4,1.0,19.4,2025-11-18T05:00:00Z,1.0,19.4,18.35,7,B,16.77,27,A,A,2025-11-19T18:58:04.458584449Z,a,19.4,1.0,2025-11-18T15:21:58.458365963Z,X,19.4,19.4,19.4,1.0,19.4,2025-11-18T15:21:00Z,1.0,19.4,2027-01-15,25000,19.5,19.5,19.5,1.0,19.5,2025-11-17T05:00:00Z,1.0,19.5
BTC251121C00044000,,,,,,,0.04,0.05,0.04,2.0,0.05,2025-11-19T05:00:00Z,33.0,0.049091,0.17,33,S,0.0,0,?, ,2025-11-19T18:53:05.966754849Z,a,0.04,3.0,2025-11-19T15:54:10.074297788Z,J,0.04,0.04,0.04,1.0,0.04,2025-11-19T15:54:00Z,3.0,0.04,2025-11-21,44000,0.05,0.05,0.05,1.0,0.05,2025-11-18T05:00:00Z,3.0,0.05
BTC260320P00067000,0.5138,-0.945,0.0095,-0.2129,0.0014,0.0253,,,,,,,,,28.59,34,A,25.27,31,B,A,2025-11-19T18:57:54.398815782Z,,,,,,,,,,,,,,2026-03-20,67000,,,,,,,,
BTC280121P00075000,0.5678,-0.6039,0.0117,-1.3115,-0.0026,0.2242,26.1,26.44,26.1,3.0,26.44,2025-10-06T04:00:00Z,17.0,26.237059,37.51,22,S,35.55,21,B, ,2025-11-19T18:57:21.824690108Z,I,26.1,10.0,2025-10-06T18:37:44.837738433Z,T,26.1,26.1,26.1,1.0,26.1,2025-10-06T18:37:00Z,10.0,26.1,2028-01-21,75000,27.95,27.95,27.95,1.0,27.95,2025-10-02T04:00:00Z,10.0,27.95
BTC251121C00048000,,,,,,,0.05,0.05,0.05,1.0,0.05,2025-11-19T05:00:00Z,2.0,0.05,0.13,29,S,0.0,0,?,A,2025-11-19T18:53:09.122370652Z,I,0.05,2.0,2025-11-19T16:56:52.461112994Z,U,0.05,0.05,0.05,1.0,0.05,2025-11-19T16:56:00Z,2.0,0.05,2025-11-21,48000,0.04,0.1,0.04,6.0,0.1,2025-11-18T05:00:00Z,60.0,0.046
BTC251219P00047000,0.4824,-0.879,0.0369,-0.0348,-0.0137,0.0228,7.52,7.52,7.52,1.0,7.52,2025-11-19T05:00:00Z,1.0,7.52,7.95,15,B,7.42,38,B, ,2025-11-19T18:52:53.695902519Z,f,7.52,1.0,2025-11-19T18:03:22.153256047Z,M,7.52,7.52,7.52,1.0,7.52,2025-11-19T18:03:00Z,1.0,7.52,2025-12-19,47000,6.5,7.2,6.5,2.0,7.2,2025-11-18T05:00:00Z,11.0,7.136364
BTC251219C00058000,,,,,,,0.12,0.12,0.12,1.0,0.12,2025-11-14T05:00:00Z,1.0,0.12,0.77,516,A,0.0,0,?,A,2025-11-19T18:48:43.992322422Z,a,0.12,1.0,2025-11-14T19:11:46.365368882Z,X,0.12,0.12,0.12,1.0,0.12,2025-11-14T19:11:00Z,1.0,0.12,2025-12-19,58000,0.3,0.3,0.3,1.0,0.3,2025-11-11T05:00:00Z,1.0,0.3
BTC251121P00044000,,,,,,,3.1,3.73,3.1,3.0,3.73,2025-11-19T05:00:00Z,3.0,3.476667,4.89,22,C,3.18,127,A,A,2025-11-19T18:58:29.661610591Z,I,3.22,1.0,2025-11-19T18:25:37.678038322Z,E,3.1,3.1,3.1,1.0,3.1,2025-11-19T18:25:00Z,1.0,3.1,2025-11-21,44000,2.78,3.48,2.7,4.0,3.48,2025-11-18T05:00:00Z,4.0,3.1075
BTC251219P00020000,,,,,,,0.05,0.05,0.05,1.0,0.05,2025-09-23T04:00:00Z,1.0,0.05,0.57,302,A,0.0,0,?,A,2025-11-19T18:53:08.69518734Z,I,0.05,1.0,2025-09-23T13:33:19.41161011Z,I,0.05,0.05,0.05,1.0,0.05,2025-09-23T13:33:00Z,1.0,0.05,2025-12-19,20000,0.07,0.07,0.07,1.0,0.07,2025-09-22T04:00:00Z,1.0,0.07
BTC280121C00044000,0.5845,0.6508,0.0109,0.2828,-0.0091,0.2153,15.8,15.8,15.8,1.0,15.8,2025-11-06T05:00:00Z,1.0,15.8,14.79,12,A,10.55,17,A,A,2025-11-19T18:58:18.469225828Z,I,15.8,1.0,2025-11-06T19:28:21.699478638Z,I,15.8,15.8,15.8,1.0,15.8,2025-11-06T19:28:00Z,1.0,15.8,2028-01-21,44000,15.72,16.2,15.72,2.0,16.2,2025-11-04T05:00:00Z,6.0,16.12
BTC251219C00070000,,,,,,,0.3,0.3,0.3,1.0,0.3,2025-10-30T04:00:00Z,48.0,0.3,0.77,297,A,0.0,0,?,A,2025-11-19T18:55:43.209220297Z,I,0.3,48.0,2025-10-30T13:30:28.504862548Z,U,0.3,0.3,0.3,1.0,0.3,2025-10-30T13:30:00Z,48.0,0.3,2025-12-19,70000,1.06,1.06,1.06,1.0,1.06,2025-10-06T04:00:00Z,3.0,1.06
BTC251121P00048000,,,,,,,7.2,7.2,7.2,1.0,7.2,2025-11-19T05:00:00Z,2.0,7.2,8.97,24,C,7.07,93,S,A,2025-11-19T18:58:00.844165224Z,I,7.2,2.0,2025-11-19T15:10:04.447119726Z,I,7.2,7.2,7.2,1.0,7.2,2025-11-19T15:10:00Z,2.0,7.2,2025-11-21,48000,7.14,7.14,7.14,2.0,7.14,2025-11-18T05:00:00Z,3.0,7.14
